#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.46906e-08 1.04491e-10 3.07076e-10 8.625 8.875 27951
9.00 2.57311e-08 8.02794e-09 2.94606e-09 8.875 9.125 48921
9.25 0.000113398 1.41057e-05 2.4823e-05 9.125 9.375 230961
9.50 9.19684e-05 1.98902e-05 1.80358e-05 9.375 9.625 864631
9.75 4.48003e-05 1.35089e-05 8.87312e-06 9.625 9.875 2.44054e+06
10.00 6.27575e-05 3.7594e-05 2.92852e-05 9.875 10.125 3.59739e+06
10.25 0.000709119 0.000502919 0.000412837 10.125 10.375 2.61292e+06
10.50 0.00405084 0.00211815 0.00207455 10.375 10.625 1.64563e+06
10.75 0.00824661 0.00436014 0.0044184 10.625 10.875 1.02243e+06
11.00 0.0126905 0.00599541 0.00679266 10.875 11.125 627142
11.25 0.0153041 0.00523036 0.00749345 11.125 11.375 365980
11.50 0.013645 0.00303099 0.00536375 11.375 11.625 214278
11.75 0.0138388 0.00209322 0.00434088 11.625 11.875 124319
12.00 0.0205544 0.00217404 0.00557783 11.875 12.125 71968
12.25 0.0465836 0.00253506 0.0117515 12.125 12.375 41482
12.50 0.104959 0.00712652 0.0263497 12.375 12.625 23187
12.75 0.189115 0.0178105 0.0485731 12.625 12.875 13086
13.00 0.292261 0.0304296 0.0670134 12.875 13.125 7230
13.25 0.386531 0.0344871 0.0861613 13.125 13.375 3806
13.50 0.469277 0.0528429 0.102201 13.375 13.625 1936
13.75 0.537082 0.0602233 0.121001 13.625 13.875 962
14.00 0.614233 0.0625846 0.130668 13.875 14.125 421
14.25 0.690915 0.0649213 0.135277 14.125 14.375 170
14.50 0.766716 0.0606294 0.137228 14.375 14.625 36
14.75 0.771003 0.0838957 0.132276 14.625 14.875 10
15.00 0.909302 0.0369943 0.0788988 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
