#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.48066e-08 -7.05445e-11 4.82057e-10 8.625 8.875 30417
9.00 1.48218e-08 -2.45031e-11 3.2787e-10 8.875 9.125 51084
9.25 0.000146886 2.19676e-05 3.02282e-05 9.125 9.375 224845
9.50 0.000108923 2.00943e-05 2.92428e-05 9.375 9.625 755230
9.75 4.18866e-05 1.31043e-05 9.23268e-06 9.625 9.875 2.03313e+06
10.00 5.30727e-05 3.02954e-05 2.48534e-05 9.875 10.125 3.19048e+06
10.25 0.000806041 0.000414041 0.000488121 10.125 10.375 2.42942e+06
10.50 0.00431897 0.00201894 0.00236598 10.375 10.625 1.54951e+06
10.75 0.00917858 0.00454661 0.0051672 10.625 10.875 964034
11.00 0.0144162 0.00568274 0.00771167 10.875 11.125 596300
11.25 0.0177338 0.00417996 0.00862101 11.125 11.375 356563
11.50 0.0172725 0.00285337 0.00630526 11.375 11.625 210927
11.75 0.0194546 0.00197935 0.00591978 11.625 11.875 124575
12.00 0.0310157 0.00250167 0.00723618 11.875 12.125 72834
12.25 0.0637008 0.00372238 0.0138385 12.125 12.375 42254
12.50 0.129165 0.00785422 0.0292232 12.375 12.625 24514
12.75 0.232825 0.0155268 0.0515556 12.625 12.875 14206
13.00 0.347368 0.0250408 0.0740163 12.875 13.125 7938
13.25 0.445391 0.0335259 0.0889064 13.125 13.375 4458
13.50 0.539393 0.0426424 0.111026 13.375 13.625 2398
13.75 0.620688 0.0508668 0.117822 13.625 13.875 1223
14.00 0.682871 0.0502378 0.117746 13.875 14.125 600
14.25 0.733266 0.0554931 0.11955 14.125 14.375 284
14.50 0.777375 0.0475798 0.107115 14.375 14.625 99
14.75 0.828878 0.0486622 0.104277 14.625 14.875 39
15.00 0.857408 0.0331707 0.141276 14.875 15.125 3
15.25 0.945888 0.0189984 0.0416815 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
