#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47988e-08 -3.28546e-11 3.67971e-10 8.625 8.875 54426
9.00 1.46737e-08 1.57977e-10 1.12164e-10 8.875 9.125 75460
9.25 0.000168274 2.68206e-05 4.53056e-05 9.125 9.375 282058
9.50 0.000111106 1.82875e-05 2.80518e-05 9.375 9.625 785591
9.75 4.09224e-05 1.29746e-05 9.9932e-06 9.625 9.875 1.95354e+06
10.00 4.69408e-05 3.10111e-05 2.45599e-05 9.875 10.125 3.04832e+06
10.25 0.000831621 0.000417651 0.000506934 10.125 10.375 2.35393e+06
10.50 0.00438283 0.00187043 0.00243167 10.375 10.625 1.50744e+06
10.75 0.00973326 0.00444706 0.00555545 10.625 10.875 938332
11.00 0.015615 0.00503843 0.00838376 10.875 11.125 580566
11.25 0.019742 0.00381546 0.00929894 11.125 11.375 350242
11.50 0.0202519 0.0026671 0.00746143 11.375 11.625 208366
11.75 0.0235802 0.00186326 0.00666647 11.625 11.875 123530
12.00 0.0367602 0.00263949 0.00769313 11.875 12.125 72529
12.25 0.0717833 0.00341935 0.0144602 12.125 12.375 42353
12.50 0.140401 0.00763345 0.0295743 12.375 12.625 24821
12.75 0.247523 0.015245 0.0520331 12.625 12.875 14470
13.00 0.368281 0.0257404 0.0753751 12.875 13.125 8165
13.25 0.471991 0.0326982 0.0906548 13.125 13.375 4590
13.50 0.566394 0.0379006 0.111637 13.375 13.625 2499
13.75 0.639791 0.0455588 0.114226 13.625 13.875 1348
14.00 0.7026 0.0482448 0.11131 13.875 14.125 675
14.25 0.759828 0.0485891 0.117668 14.125 14.375 324
14.50 0.783955 0.0454593 0.0972364 14.375 14.625 136
14.75 0.854732 0.0402917 0.0912864 14.625 14.875 51
15.00 0.791249 0.0537926 0.154979 14.875 15.125 6
15.25 0.944117 0.0202853 0.0613251 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
