#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42803e-08 4.60449e-10 -8.31371e-11 8.625 8.875 27961
9.00 5.30208e-08 2.57813e-08 2.45343e-08 8.875 9.125 49376
9.25 0.000128521 2.11572e-05 2.307e-05 9.125 9.375 232858
9.50 8.80274e-05 1.83516e-05 1.7323e-05 9.375 9.625 876347
9.75 4.44484e-05 1.29279e-05 9.02962e-06 9.625 9.875 2.48099e+06
10.00 6.17484e-05 3.74242e-05 2.83729e-05 9.875 10.125 3.62242e+06
10.25 0.000695566 0.00049908 0.000404619 10.125 10.375 2.62467e+06
10.50 0.00400673 0.00210147 0.00205477 10.375 10.625 1.65181e+06
10.75 0.00819233 0.00433187 0.00438366 10.625 10.875 1.02587e+06
11.00 0.0126262 0.00594094 0.00677627 10.875 11.125 628732
11.25 0.0151992 0.00539603 0.00747145 11.125 11.375 366337
11.50 0.0135337 0.00299143 0.00536209 11.375 11.625 214354
11.75 0.0135327 0.00215773 0.00429674 11.625 11.875 124102
12.00 0.0200275 0.00211681 0.00551699 11.875 12.125 71811
12.25 0.0456555 0.00239383 0.011799 12.125 12.375 41307
12.50 0.102875 0.00741981 0.0260453 12.375 12.625 23123
12.75 0.186436 0.0179223 0.0483361 12.625 12.875 12984
13.00 0.288855 0.030627 0.0664107 12.875 13.125 7165
13.25 0.380035 0.0346595 0.0854219 13.125 13.375 3732
13.50 0.464214 0.0524127 0.100546 13.375 13.625 1901
13.75 0.532409 0.0595488 0.120328 13.625 13.875 954
14.00 0.60781 0.0652035 0.133337 13.875 14.125 400
14.25 0.688603 0.0658966 0.136333 14.125 14.375 164
14.50 0.759426 0.0556292 0.143601 14.375 14.625 33
14.75 0.763528 0.0775008 0.13618 14.625 14.875 10
15.00 0.899686 0.0428408 0.101587 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
