#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44446e-08 2.56634e-10 1.16381e-10 8.625 8.875 39948
9.00 1.47224e-08 1.89724e-11 2.40038e-10 8.875 9.125 72259
9.25 8.24825e-05 2.0353e-05 1.61276e-05 9.125 9.375 342362
9.50 8.43509e-05 1.54208e-05 1.63794e-05 9.375 9.625 1.38021e+06
9.75 6.27493e-05 1.50143e-05 1.43109e-05 9.625 9.875 3.45277e+06
10.00 8.20308e-05 4.35688e-05 3.49748e-05 9.875 10.125 4.06803e+06
10.25 0.000636615 0.000482893 0.000381402 10.125 10.375 2.80915e+06
10.50 0.00341281 0.00200919 0.00191862 10.375 10.625 1.75013e+06
10.75 0.00695154 0.00419703 0.00369943 10.625 10.875 1.08473e+06
11.00 0.0106408 0.00602654 0.00553989 10.875 11.125 637199
11.25 0.0131925 0.00549497 0.00639285 11.125 11.375 361510
11.50 0.0129142 0.00415378 0.0057266 11.375 11.625 205557
11.75 0.0119698 0.00235772 0.00467864 11.625 11.875 115817
12.00 0.0139161 0.00154289 0.00471305 11.875 12.125 64910
12.25 0.0270647 0.00296557 0.00862439 12.125 12.375 35546
12.50 0.0621576 0.00748608 0.0188383 12.375 12.625 19265
12.75 0.117511 0.0185066 0.0370804 12.625 12.875 9964
13.00 0.183194 0.0300683 0.0546223 12.875 13.125 5031
13.25 0.260344 0.0452479 0.0751866 13.125 13.375 2386
13.50 0.325372 0.0588555 0.0885066 13.375 13.625 1057
13.75 0.402938 0.0698476 0.118768 13.625 13.875 424
14.00 0.527449 0.0743844 0.156447 13.875 14.125 152
14.25 0.621049 0.100215 0.178157 14.125 14.375 28
14.50 0.678957 0.138995 0.244806 14.375 14.625 2
14.75 0.584593 0.189039 0.218959 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
