#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44047e-08 1.86549e-10 8.73017e-11 8.625 8.875 64861
9.00 1.45746e-08 7.45572e-11 1.28259e-10 8.875 9.125 114321
9.25 9.08389e-05 2.26027e-05 2.95263e-05 9.125 9.375 503542
9.50 8.99655e-05 1.78215e-05 1.9521e-05 9.375 9.625 1.85226e+06
9.75 7.30144e-05 1.67932e-05 1.54383e-05 9.625 9.875 4.04441e+06
10.00 0.000106313 5.06358e-05 3.57275e-05 9.875 10.125 4.18048e+06
10.25 0.000625902 0.000417292 0.000379505 10.125 10.375 2.81836e+06
10.50 0.00306408 0.00182103 0.00183092 10.375 10.625 1.75646e+06
10.75 0.00624661 0.00352332 0.00347874 10.625 10.875 1.07734e+06
11.00 0.00902739 0.00542767 0.00462218 10.875 11.125 611661
11.25 0.0113202 0.00539101 0.00528226 11.125 11.375 339944
11.50 0.0121947 0.00452114 0.00546352 11.375 11.625 188652
11.75 0.0125319 0.00311093 0.00526098 11.625 11.875 103478
12.00 0.0136171 0.00204081 0.00510806 11.875 12.125 55979
12.25 0.0218918 0.00308505 0.00761583 12.125 12.375 29383
12.50 0.041653 0.00704791 0.0134817 12.375 12.625 15149
12.75 0.0830531 0.015433 0.0285048 12.625 12.875 7428
13.00 0.129495 0.0275165 0.0445466 12.875 13.125 3442
13.25 0.185525 0.0401955 0.0631089 13.125 13.375 1462
13.50 0.242448 0.0652043 0.0736638 13.375 13.625 556
13.75 0.349407 0.0783206 0.121931 13.625 13.875 197
14.00 0.454314 0.0980866 0.162324 13.875 14.125 40
14.25 0.570164 0.13289 0.132007 14.125 14.375 5
14.50 0.341147 0.280798 0.236829 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
