#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42678e-08 2.12085e-10 -2.59348e-11 8.625 8.875 142488
9.00 1.61483e-06 2.702e-06 6.33391e-07 8.875 9.125 235032
9.25 7.20865e-05 1.92666e-05 2.01843e-05 9.125 9.375 884923
9.50 0.000100944 2.34003e-05 1.86289e-05 9.375 9.625 2.72617e+06
9.75 9.56358e-05 1.87473e-05 1.6283e-05 9.625 9.875 4.78977e+06
10.00 0.000158976 7.25333e-05 4.94908e-05 9.875 10.125 3.97983e+06
10.25 0.000703011 0.000476502 0.000420093 10.125 10.375 2.55255e+06
10.50 0.00274241 0.00187881 0.00172252 10.375 10.625 1.58395e+06
10.75 0.00510015 0.0032293 0.00290273 10.625 10.875 914000
11.00 0.00650683 0.00382032 0.00321949 10.875 11.125 493174
11.25 0.00768985 0.00399566 0.00351933 11.125 11.375 260958
11.50 0.00936095 0.00418407 0.0042904 11.375 11.625 135755
11.75 0.0113744 0.00400573 0.00507269 11.625 11.875 69208
12.00 0.013184 0.00367099 0.0056465 11.875 12.125 33950
12.25 0.0176286 0.00373544 0.0067688 12.125 12.375 15944
12.50 0.0264357 0.00744598 0.00943471 12.375 12.625 7089
12.75 0.0391627 0.0122235 0.0148647 12.625 12.875 2853
13.00 0.0755992 0.0259802 0.0302127 12.875 13.125 1067
13.25 0.0979774 0.0420034 0.0356124 13.125 13.375 325
13.50 0.135798 0.0717039 0.0564075 13.375 13.625 97
13.75 0.185474 0.0637331 0.0824374 13.625 13.875 12
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
