#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42356e-08 1.1024e-10 5.27232e-11 8.625 8.875 211407
9.00 1.58571e-06 6.53478e-07 6.1911e-07 8.875 9.125 340061
9.25 7.86498e-05 1.49835e-05 2.02192e-05 9.125 9.375 1.16666e+06
9.50 0.000108674 2.2019e-05 2.11839e-05 9.375 9.625 3.31483e+06
9.75 0.00010354 1.99011e-05 1.76575e-05 9.625 9.875 4.63379e+06
10.00 0.000173947 6.96411e-05 5.49705e-05 9.875 10.125 3.47488e+06
10.25 0.000755616 0.000572008 0.000444483 10.125 10.375 2.06994e+06
10.50 0.00242388 0.00188387 0.00148118 10.375 10.625 1.18144e+06
10.75 0.00401891 0.00283035 0.00229548 10.625 10.875 622037
11.00 0.00463437 0.00282903 0.00229354 10.875 11.125 317177
11.25 0.0051226 0.00307652 0.00251637 11.125 11.375 154809
11.50 0.00658002 0.00348302 0.00315726 11.375 11.625 72799
11.75 0.00819351 0.0032767 0.00394443 11.625 11.875 32842
12.00 0.0105202 0.00378113 0.00478115 11.875 12.125 13880
12.25 0.013298 0.00428799 0.0056573 12.125 12.375 5466
12.50 0.0192919 0.00700972 0.00729532 12.375 12.625 1878
12.75 0.0269368 0.0126006 0.0111511 12.625 12.875 561
13.00 0.0463425 0.0203456 0.0223997 12.875 13.125 145
13.25 0.118285 0.0348017 0.053963 13.125 13.375 29
13.50 0.210454 0.00143412 0.191831 13.375 13.625 2
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
