#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44037e-08 1.62695e-10 1.14805e-10 8.625 8.875 90857
9.00 1.45795e-08 3.75193e-11 1.46634e-10 8.875 9.125 155685
9.25 7.35648e-05 1.36174e-05 1.67492e-05 9.125 9.375 641101
9.50 9.30501e-05 1.91503e-05 1.90555e-05 9.375 9.625 2.19904e+06
9.75 7.82369e-05 2.20722e-05 1.47078e-05 9.625 9.875 4.40955e+06
10.00 0.00012824 5.81388e-05 4.24515e-05 9.875 10.125 4.15179e+06
10.25 0.000648728 0.000419659 0.000387702 10.125 10.375 2.75805e+06
10.50 0.00288568 0.00181938 0.00176656 10.375 10.625 1.72216e+06
10.75 0.00577714 0.003379 0.00326056 10.625 10.875 1.03862e+06
11.00 0.00806315 0.00454285 0.0040278 10.875 11.125 576742
11.25 0.00976568 0.00465625 0.00446304 11.125 11.375 315274
11.50 0.0112028 0.00455291 0.00491971 11.375 11.625 171749
11.75 0.0123973 0.00331196 0.00558929 11.625 11.875 92017
12.00 0.0140086 0.00268187 0.00550143 11.875 12.125 48133
12.25 0.0190198 0.00359016 0.00664213 12.125 12.375 24458
12.50 0.0353714 0.00719818 0.0126275 12.375 12.625 12013
12.75 0.0639657 0.0159513 0.0232557 12.625 12.875 5543
13.00 0.0992627 0.0245429 0.0362715 12.875 13.125 2356
13.25 0.148748 0.0422374 0.0546589 13.125 13.375 944
13.50 0.222732 0.0614721 0.0837417 13.375 13.625 322
13.75 0.287135 0.0735496 0.111531 13.625 13.875 83
14.00 0.420061 0.1016 0.135044 13.875 14.125 16
14.25 0.1292 0.375731 0.0704563 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
