#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45908e-08 9.46283e-11 3.17681e-10 8.625 8.875 26455
9.00 1.46362e-08 1.56524e-10 1.83466e-10 8.875 9.125 46458
9.25 0.000152982 1.88475e-05 3.76194e-05 9.125 9.375 215559
9.50 9.84336e-05 1.93838e-05 2.55131e-05 9.375 9.625 773734
9.75 4.35885e-05 1.33006e-05 8.8032e-06 9.625 9.875 2.14041e+06
10.00 5.71442e-05 3.40428e-05 2.41339e-05 9.875 10.125 3.34499e+06
10.25 0.000769492 0.000462884 0.000455138 10.125 10.375 2.50008e+06
10.50 0.00419374 0.00208232 0.00226328 10.375 10.625 1.58562e+06
10.75 0.00878569 0.00464531 0.00485962 10.625 10.875 985726
11.00 0.0135483 0.00564469 0.00726885 10.875 11.125 608666
11.25 0.0164265 0.00423712 0.00801211 11.125 11.375 361222
11.50 0.0153869 0.00309677 0.00589627 11.375 11.625 212727
11.75 0.0168412 0.00196595 0.00512606 11.625 11.875 124738
12.00 0.0265701 0.00217642 0.00636165 11.875 12.125 72762
12.25 0.0570875 0.00323634 0.0130196 12.125 12.375 42145
12.50 0.121304 0.00745247 0.0290906 12.375 12.625 24240
12.75 0.220262 0.0140398 0.0516273 12.625 12.875 13803
13.00 0.327585 0.0292142 0.0709085 12.875 13.125 7773
13.25 0.425372 0.0370074 0.0890577 13.125 13.375 4246
13.50 0.517404 0.046385 0.111016 13.375 13.625 2251
13.75 0.586909 0.0550185 0.121791 13.625 13.875 1147
14.00 0.660843 0.0528515 0.122777 13.875 14.125 537
14.25 0.718421 0.0557756 0.123766 14.125 14.375 244
14.50 0.778981 0.0475754 0.119216 14.375 14.625 67
14.75 0.796588 0.048942 0.108001 14.625 14.875 26
15.00 0.835366 0.0472366 0.171465 14.875 15.125 2
15.25 0.947577 0.0188618 0.0447033 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
