#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.46528e-08 5.80238e-11 2.56962e-10 8.625 8.875 50335
9.00 1.46086e-08 2.16299e-10 7.37765e-11 8.875 9.125 71096
9.25 0.000177502 2.47345e-05 4.99921e-05 9.125 9.375 273460
9.50 0.000113353 1.78769e-05 2.72229e-05 9.375 9.625 780885
9.75 4.00244e-05 1.28984e-05 9.8513e-06 9.625 9.875 1.96263e+06
10.00 4.70229e-05 3.24222e-05 2.41328e-05 9.875 10.125 3.06403e+06
10.25 0.000840578 0.000413574 0.000508622 10.125 10.375 2.36320e+06
10.50 0.00437044 0.00188466 0.00241956 10.375 10.625 1.5131e+06
10.75 0.00964108 0.00439301 0.00551447 10.625 10.875 941695
11.00 0.0154784 0.00516237 0.00836658 10.875 11.125 582838
11.25 0.0194927 0.00392344 0.00915912 11.125 11.375 351282
11.50 0.0198177 0.00271417 0.00726979 11.375 11.625 208710
11.75 0.0228985 0.00194835 0.00651172 11.625 11.875 123742
12.00 0.0360058 0.00260052 0.00761662 11.875 12.125 72540
12.25 0.0706136 0.00346033 0.014204 12.125 12.375 42315
12.50 0.138944 0.00791667 0.0295695 12.375 12.625 24827
12.75 0.245699 0.0145155 0.0523104 12.625 12.875 14421
13.00 0.36622 0.0256852 0.0754678 12.875 13.125 8144
13.25 0.468484 0.0339974 0.09087 13.125 13.375 4578
13.50 0.564682 0.0378194 0.112908 13.375 13.625 2474
13.75 0.635966 0.0465866 0.11343 13.625 13.875 1333
14.00 0.700626 0.0477456 0.112996 13.875 14.125 658
14.25 0.758359 0.0468411 0.119829 14.125 14.375 326
14.50 0.785312 0.0465943 0.100725 14.375 14.625 130
14.75 0.84659 0.0420924 0.0895432 14.625 14.875 47
15.00 0.789198 0.0545732 0.157778 14.875 15.125 6
15.25 0.944368 0.0188163 0.0614319 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
