#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43311e-08 2.81813e-10 3.3058e-12 8.625 8.875 72123
9.00 1.45716e-08 9.61169e-11 1.04126e-10 8.875 9.125 126506
9.25 0.00010561 1.91829e-05 3.27684e-05 9.125 9.375 545662
9.50 8.42201e-05 1.50437e-05 1.87898e-05 9.375 9.625 1.961e+06
9.75 7.48021e-05 1.79151e-05 1.51611e-05 9.625 9.875 4.16556e+06
10.00 0.000114231 5.62709e-05 3.90907e-05 9.875 10.125 4.18044e+06
10.25 0.000632103 0.000416691 0.000387674 10.125 10.375 2.80484e+06
10.50 0.00301101 0.00181873 0.00181664 10.375 10.625 1.75005e+06
10.75 0.00607668 0.00347084 0.00340844 10.625 10.875 1.0681e+06
11.00 0.0087799 0.0051443 0.00445 10.875 11.125 602151
11.25 0.0109046 0.00531522 0.00507436 11.125 11.375 332941
11.50 0.0118756 0.0045275 0.00526442 11.375 11.625 183553
11.75 0.0125751 0.00326087 0.00529113 11.625 11.875 100176
12.00 0.0138381 0.00229449 0.00523934 11.875 12.125 53701
12.25 0.0207737 0.00332342 0.00722086 12.125 12.375 27901
12.50 0.0389288 0.00730167 0.0129706 12.375 12.625 14234
12.75 0.0762977 0.0144731 0.027589 12.625 12.875 6770
13.00 0.121193 0.0267641 0.0416752 12.875 13.125 3107
13.25 0.166866 0.043992 0.0564085 13.125 13.375 1268
13.50 0.244465 0.0594833 0.0822499 13.375 13.625 483
13.75 0.315437 0.0831699 0.111888 13.625 13.875 156
14.00 0.472981 0.109363 0.163894 13.875 14.125 29
14.25 0.530218 0.112106 0.119363 14.125 14.375 4
14.50 0.1491 0.443005 0.060148 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
