#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44513e-08 3.3431e-12 1.46773e-10 8.625 8.875 178278
9.00 4.00184e-07 1.20545e-07 6.27168e-08 8.875 9.125 289333
9.25 8.23116e-05 1.75346e-05 2.54678e-05 9.125 9.375 1.03549e+06
9.50 0.000104893 2.32554e-05 2.10625e-05 9.375 9.625 3.03713e+06
9.75 9.90714e-05 2.21011e-05 1.69681e-05 9.625 9.875 4.8448e+06
10.00 0.000181193 6.95434e-05 5.81882e-05 9.875 10.125 3.78844e+06
10.25 0.00073067 0.000530804 0.00043372 10.125 10.375 2.35383e+06
10.50 0.00263159 0.00191897 0.0016132 10.375 10.625 1.42378e+06
10.75 0.00456337 0.00310118 0.00260805 10.625 10.875 789372
11.00 0.0055666 0.0034559 0.00283813 10.875 11.125 416719
11.25 0.00649154 0.00379427 0.00313799 11.125 11.375 214202
11.50 0.00802633 0.00373345 0.00375411 11.375 11.625 106580
11.75 0.0100378 0.00384652 0.00469738 11.625 11.875 51751
12.00 0.012147 0.00343065 0.00509639 11.875 12.125 24119
12.25 0.0156753 0.00442612 0.00631892 12.125 12.375 10315
12.50 0.0211666 0.00613669 0.00823397 12.375 12.625 4313
12.75 0.0332212 0.0117189 0.0128744 12.625 12.875 1462
13.00 0.0545902 0.0199521 0.0219636 12.875 13.125 513
13.25 0.08731 0.0437939 0.0302477 13.125 13.375 115
13.50 0.130815 0.0482918 0.0706945 13.375 13.625 29
13.75 0.902815 0.0740121 0.225868 13.625 13.875 1
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
