#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 5.52918e-08 3.10195e-08 1.67025e-08 8.625 8.875 157757
9.00 1.44787e-08 6.0429e-11 8.51079e-11 8.875 9.125 258426
9.25 7.36895e-05 1.76852e-05 1.93082e-05 9.125 9.375 950962
9.50 0.000107698 2.30461e-05 2.02617e-05 9.375 9.625 2.8619e+06
9.75 9.6554e-05 1.98478e-05 1.59779e-05 9.625 9.875 4.8346e+06
10.00 0.000171349 7.55183e-05 5.20825e-05 9.875 10.125 3.90682e+06
10.25 0.000700542 0.000500727 0.000420391 10.125 10.375 2.47589e+06
10.50 0.00269181 0.00190922 0.00167014 10.375 10.625 1.52352e+06
10.75 0.0049128 0.00317632 0.00280952 10.625 10.875 866719
11.00 0.00604238 0.00361641 0.00302382 10.875 11.125 462439
11.25 0.00719953 0.00390268 0.00332737 11.125 11.375 242464
11.50 0.0086912 0.00416857 0.00401014 11.375 11.625 124024
11.75 0.0107827 0.00396384 0.00486286 11.625 11.875 62060
12.00 0.0130436 0.00352485 0.00566411 11.875 12.125 29970
12.25 0.0168561 0.00390893 0.00654856 12.125 12.375 13446
12.50 0.0244322 0.00651498 0.00936837 12.375 12.625 5886
12.75 0.0343928 0.0128725 0.0124637 12.625 12.875 2262
13.00 0.0713339 0.0219526 0.0295723 12.875 13.125 764
13.25 0.0984335 0.037925 0.0368825 13.125 13.375 231
13.50 0.115585 0.0617 0.0600656 13.375 13.625 58
13.75 0.341516 0.0586691 0.126934 13.625 13.875 4
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
