#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.40976e-08 1.61901e-10 -3.98153e-11 8.625 8.875 293419
9.00 8.30981e-08 2.16913e-07 6.87205e-08 8.875 9.125 428608
9.25 3.91105e-05 1.28126e-05 1.43169e-05 9.125 9.375 1.08499e+06
9.50 9.454e-05 1.81974e-05 1.84719e-05 9.375 9.625 1.96656e+06
9.75 0.000117427 1.52054e-05 1.63938e-05 9.625 9.875 1.89116e+06
10.00 0.000130831 4.58913e-05 3.59084e-05 9.875 10.125 1.15911e+06
10.25 0.000427413 0.000268931 0.000203527 10.125 10.375 583676
10.50 0.00118531 0.000816042 0.000647532 10.375 10.625 257750
10.75 0.00204278 0.00138997 0.00110184 10.625 10.875 108825
11.00 0.0023531 0.00160985 0.00125195 10.875 11.125 42391
11.25 0.00237342 0.00167921 0.00125481 11.125 11.375 15051
11.50 0.00339514 0.00174406 0.00175572 11.375 11.625 4680
11.75 0.00404109 0.00225823 0.00222944 11.625 11.875 1276
12.00 0.00585418 0.00641237 0.00291701 11.875 12.125 295
12.25 0.0054217 0.00470458 0.00378652 12.125 12.375 46
12.50 0.000632456 0.00232777 0.000300322 12.375 12.625 7
12.75 0.135466 0.0159875 0.127691 12.625 12.875 2
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
