#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45668e-08 1.8396e-11 2.1921e-10 8.625 8.875 77765
9.00 6.81569e-06 1.14041e-07 6.80117e-06 8.875 9.125 136154
9.25 9.43184e-05 1.86612e-05 2.13475e-05 9.125 9.375 574255
9.50 8.20748e-05 1.5534e-05 1.92173e-05 9.375 9.625 2.03802e+06
9.75 7.68361e-05 1.96942e-05 1.51596e-05 9.625 9.875 4.24756e+06
10.00 0.000119115 5.84262e-05 4.17654e-05 9.875 10.125 4.17468e+06
10.25 0.000638803 0.000417888 0.000386425 10.125 10.375 2.79338e+06
10.50 0.00298025 0.00181992 0.00180184 10.375 10.625 1.74268e+06
10.75 0.0059727 0.00344648 0.00335089 10.625 10.875 1.06034e+06
11.00 0.00859158 0.00492655 0.00433726 10.875 11.125 594687
11.25 0.0105299 0.0051639 0.00493574 11.125 11.375 327316
11.50 0.0116698 0.00447141 0.00510613 11.375 11.625 180194
11.75 0.0125164 0.00328752 0.00540067 11.625 11.875 97769
12.00 0.0138003 0.00249445 0.00534474 11.875 12.125 52003
12.25 0.0199469 0.00330044 0.00703888 12.125 12.375 26750
12.50 0.0376181 0.00699901 0.0130087 12.375 12.625 13518
12.75 0.0708654 0.0152317 0.0255728 12.625 12.875 6370
13.00 0.113419 0.0269517 0.0398544 12.875 13.125 2830
13.25 0.158246 0.0439887 0.0544677 13.125 13.375 1169
13.50 0.237012 0.0606398 0.0805103 13.375 13.625 424
13.75 0.308177 0.0811069 0.118199 13.625 13.875 128
14.00 0.444083 0.123765 0.117484 13.875 14.125 22
14.25 0.461843 0.0919534 0.123842 14.125 14.375 3
14.50 0.147092 0.432683 0.0705656 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
