#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.41791e-08 1.24958e-10 1.5957e-11 8.625 8.875 265211
9.00 2.72449e-06 2.52686e-07 1.82236e-07 8.875 9.125 423029
9.25 6.5509e-05 1.58206e-05 2.12934e-05 9.125 9.375 1.33832e+06
9.50 0.000106457 2.05631e-05 2.60461e-05 9.375 9.625 3.28854e+06
9.75 0.000103454 1.59436e-05 1.70528e-05 9.625 9.875 3.95707e+06
10.00 0.000167371 6.59553e-05 5.40778e-05 9.875 10.125 2.78693e+06
10.25 0.000697867 0.000504963 0.000386522 10.125 10.375 1.58584e+06
10.50 0.00192972 0.00155819 0.00116675 10.375 10.625 832810
10.75 0.00322631 0.00223514 0.00173379 10.625 10.875 412795
11.00 0.00368087 0.00225131 0.00188681 10.875 11.125 196979
11.25 0.00400442 0.00218224 0.00206371 11.125 11.375 89166
11.50 0.00517979 0.00262784 0.00255803 11.375 11.625 37895
11.75 0.00687059 0.00293604 0.00330198 11.625 11.875 15130
12.00 0.00805738 0.00347664 0.00378822 11.875 12.125 5610
12.25 0.0109971 0.0039566 0.00496539 12.125 12.375 1751
12.50 0.0159867 0.010648 0.0077362 12.375 12.625 475
12.75 0.0377564 0.00869458 0.0181393 12.625 12.875 107
13.00 0.0392572 0.0160268 0.0285521 12.875 13.125 21
13.25 0.131051 0.142334 0.0883916 13.125 13.375 1
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
