#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43345e-08 3.00029e-10 3.10862e-12 8.625 8.875 38342
9.00 1.46848e-08 4.8697e-11 2.00007e-10 8.875 9.125 68543
9.25 8.44744e-05 2.22894e-05 1.51687e-05 9.125 9.375 327857
9.50 8.13451e-05 1.49697e-05 1.44875e-05 9.375 9.625 1.33178e+06
9.75 6.18908e-05 1.55002e-05 1.39374e-05 9.625 9.875 3.38914e+06
10.00 8.25695e-05 4.41757e-05 3.42166e-05 9.875 10.125 4.04656e+06
10.25 0.000635648 0.000486005 0.00038078 10.125 10.375 2.80141e+06
10.50 0.0034742 0.00203173 0.00193775 10.375 10.625 1.74641e+06
10.75 0.00704009 0.00411082 0.0037346 10.625 10.875 1.08315e+06
11.00 0.0108313 0.00599873 0.00568203 10.875 11.125 638180
11.25 0.0133443 0.00553278 0.00645677 11.125 11.375 363081
11.50 0.0129491 0.0040432 0.00583896 11.375 11.625 206648
11.75 0.0118308 0.00239587 0.00455765 11.625 11.875 116850
12.00 0.014164 0.00163124 0.0047379 11.875 12.125 65530
12.25 0.0279401 0.00291567 0.00872722 12.125 12.375 36110
12.50 0.0643967 0.00754008 0.019128 12.375 12.625 19700
12.75 0.121952 0.0182471 0.0372473 12.625 12.875 10180
13.00 0.191368 0.0308712 0.0561586 12.875 13.125 5210
13.25 0.270027 0.0455495 0.0777587 13.125 13.375 2491
13.50 0.333703 0.0596864 0.0913383 13.375 13.625 1132
13.75 0.403451 0.0728133 0.113222 13.625 13.875 443
14.00 0.535939 0.0754653 0.154642 13.875 14.125 173
14.25 0.618733 0.0906187 0.192368 14.125 14.375 32
14.50 0.689212 0.103868 0.155158 14.375 14.625 5
14.75 0.726627 0.112218 0.287285 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
