#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45056e-08 2.27165e-10 2.07749e-10 8.625 8.875 30699
9.00 1.46299e-08 1.4945e-10 1.10464e-10 8.875 9.125 55038
9.25 9.6799e-05 2.54189e-05 2.12473e-05 9.125 9.375 265168
9.50 8.07943e-05 1.46712e-05 1.17388e-05 9.375 9.625 1.09054e+06
9.75 5.06566e-05 1.43645e-05 1.14388e-05 9.625 9.875 3.01882e+06
10.00 7.61215e-05 3.81807e-05 3.28585e-05 9.875 10.125 3.90072e+06
10.25 0.000648944 0.000485087 0.00038553 10.125 10.375 2.74307e+06
10.50 0.003632 0.00216913 0.00192423 10.375 10.625 1.71502e+06
10.75 0.00751214 0.00432785 0.00396026 10.625 10.875 1.0648e+06
11.00 0.0116674 0.00627511 0.00631238 10.875 11.125 640014
11.25 0.0142397 0.005583 0.00715138 11.125 11.375 367930
11.50 0.0130049 0.00339545 0.00579437 11.375 11.625 211450
11.75 0.0118663 0.00249687 0.00431015 11.625 11.875 121419
12.00 0.0155771 0.00156782 0.00488905 11.875 12.125 68864
12.25 0.0339843 0.0028838 0.00973245 12.125 12.375 38744
12.50 0.0787887 0.00726548 0.0228992 12.375 12.625 21415
12.75 0.145722 0.0183941 0.0407908 12.625 12.875 11620
13.00 0.234211 0.0307873 0.0616903 12.875 13.125 6050
13.25 0.316471 0.0403369 0.0832396 13.125 13.375 3046
13.50 0.389141 0.0549765 0.0992996 13.375 13.625 1465
13.75 0.448653 0.0691279 0.119879 13.625 13.875 648
14.00 0.562747 0.0748582 0.14053 13.875 14.125 251
14.25 0.661308 0.0767126 0.163525 14.125 14.375 80
14.50 0.71104 0.0924111 0.177548 14.375 14.625 12
14.75 0.890227 0.0494663 0.105785 14.625 14.875 2
15.00 0.852018 0.0619709 0.049755 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
