#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47833e-08 -7.32063e-11 4.34929e-10 8.625 8.875 27683
9.00 1.45425e-08 2.47244e-10 6.99281e-11 8.875 9.125 47733
9.25 0.000167687 1.3802e-05 4.85964e-05 9.125 9.375 217654
9.50 9.99878e-05 1.95954e-05 2.33154e-05 9.375 9.625 759968
9.75 4.00265e-05 1.29469e-05 8.68558e-06 9.625 9.875 2.0794e+06
10.00 5.46083e-05 3.28478e-05 2.47006e-05 9.875 10.125 3.26252e+06
10.25 0.000792137 0.000444349 0.000474209 10.125 10.375 2.46356e+06
10.50 0.00425963 0.00205906 0.00230724 10.375 10.625 1.56708e+06
10.75 0.00896191 0.00456601 0.00501345 10.625 10.875 974373
11.00 0.0139545 0.00570958 0.00746405 10.875 11.125 602604
11.25 0.0170422 0.00425429 0.00832492 11.125 11.375 358804
11.50 0.0162322 0.00295647 0.0059292 11.375 11.625 211795
11.75 0.0180824 0.00191288 0.00550298 11.625 11.875 124810
12.00 0.0288109 0.00230996 0.00671363 11.875 12.125 72714
12.25 0.0603303 0.00357196 0.0133371 12.125 12.375 42208
12.50 0.125611 0.00792813 0.0291434 12.375 12.625 24444
12.75 0.226145 0.015199 0.0520265 12.625 12.875 14015
13.00 0.337665 0.0275092 0.0725521 12.875 13.125 7858
13.25 0.435337 0.0351748 0.0880586 13.125 13.375 4346
13.50 0.531848 0.0444906 0.110367 13.375 13.625 2332
13.75 0.608356 0.0526023 0.120794 13.625 13.875 1201
14.00 0.664165 0.050532 0.120018 13.875 14.125 567
14.25 0.733426 0.0552138 0.12 14.125 14.375 268
14.50 0.76189 0.047722 0.120658 14.375 14.625 81
14.75 0.822989 0.0436131 0.0972141 14.625 14.875 32
15.00 0.851421 0.0351787 0.151277 14.875 15.125 3
15.25 0.947077 0.019531 0.043897 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
