#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43919e-08 3.32794e-10 1.29106e-11 8.625 8.875 41552
9.00 1.48435e-08 -1.22391e-11 2.98433e-10 8.875 9.125 63313
9.25 0.000158978 1.92933e-05 4.47803e-05 9.125 9.375 256716
9.50 0.000120174 1.63165e-05 2.83238e-05 9.375 9.625 770854
9.75 4.0962e-05 1.42259e-05 1.00869e-05 9.625 9.875 1.9766e+06
10.00 4.613e-05 3.31622e-05 2.22709e-05 9.875 10.125 3.09051e+06
10.25 0.000832082 0.000410263 0.000506897 10.125 10.375 2.37816e+06
10.50 0.00436984 0.00191333 0.0024148 10.375 10.625 1.5215e+06
10.75 0.00952519 0.00429022 0.00544521 10.625 10.875 946916
11.00 0.0152469 0.00534606 0.00831473 10.875 11.125 586372
11.25 0.0190382 0.00394521 0.00906073 11.125 11.375 352565
11.50 0.0192222 0.00268037 0.00700032 11.375 11.625 209359
11.75 0.0220476 0.00196021 0.00647455 11.625 11.875 123898
12.00 0.034887 0.00271963 0.00748602 11.875 12.125 72643
12.25 0.0689974 0.00346141 0.0143569 12.125 12.375 42284
12.50 0.136466 0.00793533 0.0288119 12.375 12.625 24718
12.75 0.243084 0.0149566 0.0521253 12.625 12.875 14413
13.00 0.361744 0.0249628 0.0744511 12.875 13.125 8069
13.25 0.46207 0.034638 0.0885587 13.125 13.375 4570
13.50 0.556888 0.0410776 0.11142 13.375 13.625 2443
13.75 0.633217 0.0479761 0.113952 13.625 13.875 1309
14.00 0.701655 0.0471424 0.116139 13.875 14.125 639
14.25 0.753092 0.0483487 0.118729 14.125 14.375 317
14.50 0.785847 0.0452614 0.102156 14.375 14.625 128
14.75 0.854296 0.0409055 0.0919819 14.625 14.875 42
15.00 0.788655 0.0562229 0.155935 14.875 15.125 6
15.25 0.943393 0.0198934 0.062789 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
