#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44154e-08 2.14504e-10 1.04404e-10 8.625 8.875 62799
9.00 1.48562e-08 -1.55122e-10 3.84574e-10 8.875 9.125 110662
9.25 9.81111e-05 2.28056e-05 2.68018e-05 9.125 9.375 490349
9.50 9.16956e-05 1.63612e-05 1.90926e-05 9.375 9.625 1.81679e+06
9.75 7.30108e-05 1.65226e-05 1.53371e-05 9.625 9.875 4.00453e+06
10.00 0.000105652 5.13592e-05 3.72058e-05 9.875 10.125 4.17816e+06
10.25 0.000627342 0.000420535 0.000382892 10.125 10.375 2.82141e+06
10.50 0.00308573 0.00182005 0.00184269 10.375 10.625 1.75836e+06
10.75 0.006295 0.00352888 0.003493 10.625 10.875 1.07974e+06
11.00 0.00915717 0.00550267 0.00469853 10.875 11.125 613931
11.25 0.0114423 0.00537485 0.00538149 11.125 11.375 342084
11.50 0.012263 0.00460031 0.00548972 11.375 11.625 190168
11.75 0.0125668 0.0030032 0.00527101 11.625 11.875 104524
12.00 0.01371 0.00204463 0.0051005 11.875 12.125 56656
12.25 0.0221965 0.00284947 0.0077802 12.125 12.375 29859
12.50 0.042602 0.0068302 0.0138299 12.375 12.625 15462
12.75 0.0849622 0.0156233 0.0292062 12.625 12.875 7650
13.00 0.133191 0.0272433 0.044688 12.875 13.125 3517
13.25 0.191128 0.0421289 0.06454 13.125 13.375 1524
13.50 0.246502 0.0637604 0.0751214 13.375 13.625 590
13.75 0.350199 0.0806338 0.122812 13.625 13.875 218
14.00 0.446148 0.0950637 0.16522 13.875 14.125 42
14.25 0.632019 0.107574 0.150347 14.125 14.375 7
14.50 0.345977 0.275896 0.241646 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
