#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.41817e-08 5.1204e-10 -7.54348e-11 8.625 8.875 26075
9.00 1.45033e-08 2.71053e-10 3.33999e-11 8.875 9.125 46399
9.25 0.000138233 1.83415e-05 3.61525e-05 9.125 9.375 217010
9.50 0.000101279 1.58206e-05 2.51249e-05 9.375 9.625 786088
9.75 4.32227e-05 1.46522e-05 8.64426e-06 9.625 9.875 2.18553e+06
10.00 5.45526e-05 3.46659e-05 2.34487e-05 9.875 10.125 3.39759e+06
10.25 0.000756532 0.000483096 0.000449352 10.125 10.375 2.5235e+06
10.50 0.0041554 0.00213152 0.00221761 10.375 10.625 1.59741e+06
10.75 0.00867158 0.00462402 0.00477434 10.625 10.875 992846
11.00 0.0133466 0.00563246 0.00717196 10.875 11.125 612522
11.25 0.0160785 0.0043874 0.00780414 11.125 11.375 362492
11.50 0.0149646 0.0031319 0.00591216 11.375 11.625 213016
11.75 0.0161712 0.00196405 0.004962 11.625 11.875 124795
12.00 0.0252803 0.00212598 0.00613225 11.875 12.125 72760
12.25 0.0550795 0.00313358 0.013013 12.125 12.375 42008
12.50 0.118725 0.00727569 0.0293196 12.375 12.625 24043
12.75 0.214188 0.0146907 0.0513676 12.625 12.875 13672
13.00 0.32196 0.0299908 0.069616 12.875 13.125 7687
13.25 0.417239 0.0353348 0.0897367 13.125 13.375 4183
13.50 0.510173 0.0476857 0.110352 13.375 13.625 2193
13.75 0.577832 0.0555604 0.121446 13.625 13.875 1109
14.00 0.649569 0.0543146 0.12627 13.875 14.125 523
14.25 0.712047 0.058355 0.129893 14.125 14.375 226
14.50 0.7848 0.0501249 0.126883 14.375 14.625 59
14.75 0.80058 0.0443305 0.120714 14.625 14.875 25
15.00 0.891985 0.0515555 0.107005 14.875 15.125 1
15.25 0.947705 0.0166565 0.0459319 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
