#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44109e-08 1.32139e-10 7.04414e-11 8.625 8.875 122693
9.00 4.13568e-07 7.24228e-08 7.41669e-08 8.875 9.125 205936
9.25 8.14657e-05 1.52359e-05 1.5642e-05 9.125 9.375 798318
9.50 0.00010023 2.30918e-05 1.8345e-05 9.375 9.625 2.54722e+06
9.75 8.5216e-05 1.80835e-05 1.56116e-05 9.625 9.875 4.69085e+06
10.00 0.000146485 6.7657e-05 4.79639e-05 9.875 10.125 4.05508e+06
10.25 0.000667668 0.000458623 0.000394618 10.125 10.375 2.63931e+06
10.50 0.00278134 0.00185765 0.0017405 10.375 10.625 1.6462e+06
10.75 0.00526708 0.00328556 0.00299359 10.625 10.875 966532
11.00 0.00699071 0.00400219 0.00346394 10.875 11.125 526903
11.25 0.00842415 0.00413865 0.00383356 11.125 11.375 282556
11.50 0.0099337 0.00422697 0.00437034 11.375 11.625 149673
11.75 0.012006 0.00377579 0.00528346 11.625 11.875 77956
12.00 0.0135094 0.00333264 0.00564252 11.875 12.125 39135
12.25 0.0181005 0.00361471 0.00690449 12.125 12.375 19006
12.50 0.0287801 0.00728966 0.0101806 12.375 12.625 8763
12.75 0.0471328 0.0141662 0.0168629 12.625 12.875 3736
13.00 0.0796655 0.0261808 0.0314783 12.875 13.125 1434
13.25 0.12663 0.0395656 0.0490299 13.125 13.375 503
13.50 0.167308 0.0692135 0.0576489 13.375 13.625 154
13.75 0.29321 0.0704168 0.143214 13.625 13.875 25
14.00 0.157843 0.0608776 0.0595873 13.875 14.125 3
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
