#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43247e-08 -2.30038e-13 1.58143e-10 8.625 8.875 258555
9.00 5.5581e-06 2.09304e-07 5.18621e-07 8.875 9.125 413164
9.25 5.93955e-05 1.3704e-05 2.34487e-05 9.125 9.375 1.32097e+06
9.50 0.000108301 2.1147e-05 2.5883e-05 9.375 9.625 3.32248e+06
9.75 0.000101819 1.59619e-05 1.79095e-05 9.625 9.875 4.08821e+06
10.00 0.000170017 6.99131e-05 5.64214e-05 9.875 10.125 2.90938e+06
10.25 0.000714305 0.000533269 0.000399249 10.125 10.375 1.66753e+06
10.50 0.00201947 0.00162226 0.00122626 10.375 10.625 888680
10.75 0.00335087 0.00230272 0.00181628 10.625 10.875 444586
11.00 0.0038264 0.00226119 0.00195216 10.875 11.125 214783
11.25 0.00415131 0.00230266 0.00212896 11.125 11.375 98645
11.50 0.00533752 0.00279628 0.00267195 11.375 11.625 42745
11.75 0.00728088 0.00294784 0.00358516 11.625 11.875 17416
12.00 0.00851436 0.00327794 0.00389009 11.875 12.125 6564
12.25 0.0106688 0.00378712 0.0051502 12.125 12.375 2176
12.50 0.0168182 0.00814567 0.00708492 12.375 12.625 584
12.75 0.0289785 0.0145906 0.0135605 12.625 12.875 155
13.00 0.051916 0.0108348 0.0301633 12.875 13.125 30
13.25 0.114576 0.175908 0.0844283 13.125 13.375 2
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
