#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.41395e-08 1.20104e-10 2.59561e-11 8.625 8.875 270967
9.00 3.67373e-06 1.70359e-06 2.90799e-07 8.875 9.125 434255
9.25 6.51529e-05 1.61592e-05 2.249e-05 9.125 9.375 1.35273e+06
9.50 0.000107441 2.08188e-05 2.5987e-05 9.375 9.625 3.24558e+06
9.75 0.000102337 1.65781e-05 1.75125e-05 9.625 9.875 3.80135e+06
10.00 0.000158065 6.04564e-05 5.09906e-05 9.875 10.125 2.66088e+06
10.25 0.000677817 0.000468901 0.000378499 10.125 10.375 1.49964e+06
10.50 0.00184589 0.00145949 0.00111249 10.375 10.625 775024
10.75 0.0030705 0.00211605 0.00163639 10.625 10.875 380157
11.00 0.00354108 0.00217695 0.00179499 10.875 11.125 179807
11.25 0.00379309 0.00205004 0.00196841 11.125 11.375 79866
11.50 0.00501849 0.00250634 0.00246901 11.375 11.625 33230
11.75 0.00649245 0.00283521 0.00313963 11.625 11.875 13103
12.00 0.00786675 0.00388728 0.00370204 11.875 12.125 4625
12.25 0.0107409 0.00419547 0.0050098 12.125 12.375 1414
12.50 0.0175229 0.0106565 0.00811077 12.375 12.625 359
12.75 0.0334838 0.00658996 0.0168397 12.625 12.875 89
13.00 0.0439136 0.0338601 0.0340481 12.875 13.125 10
13.25 0.131104 0.123501 0.0936143 13.125 13.375 1
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
