#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44261e-08 3.28053e-10 1.11415e-10 8.625 8.875 28889
9.00 1.43374e-06 1.23367e-05 1.25845e-07 8.875 9.125 51319
9.25 0.000116742 1.76833e-05 3.44833e-05 9.125 9.375 246798
9.50 8.41582e-05 1.72322e-05 1.6227e-05 9.375 9.625 972324
9.75 4.83517e-05 1.56127e-05 1.01194e-05 9.625 9.875 2.76345e+06
10.00 6.97132e-05 4.15637e-05 2.97185e-05 9.875 10.125 3.77851e+06
10.25 0.000669095 0.000482832 0.000394971 10.125 10.375 2.69407e+06
10.50 0.00378528 0.0022038 0.00196396 10.375 10.625 1.68857e+06
10.75 0.00777753 0.00466566 0.0040823 10.625 10.875 1.0484e+06
11.00 0.0121069 0.00624982 0.00661306 10.875 11.125 636544
11.25 0.0147316 0.00560599 0.0074338 11.125 11.375 368116
11.50 0.0131078 0.00320513 0.00550391 11.375 11.625 213533
11.75 0.0122286 0.00234717 0.00425054 11.625 11.875 123182
12.00 0.0172573 0.00171037 0.00520637 11.875 12.125 70465
12.25 0.0390356 0.00281497 0.0106536 12.125 12.375 40110
12.50 0.0885517 0.00747577 0.0237942 12.375 12.625 22333
12.75 0.166407 0.0181784 0.0457159 12.625 12.875 12324
13.00 0.258764 0.0316445 0.0631608 12.875 13.125 6604
13.25 0.346011 0.0373393 0.0835095 13.125 13.375 3414
13.50 0.420676 0.0572855 0.100519 13.375 13.625 1655
13.75 0.490378 0.0710663 0.117095 13.625 13.875 780
14.00 0.596377 0.0671632 0.135904 13.875 14.125 315
14.25 0.656811 0.0791118 0.14185 14.125 14.375 114
14.50 0.733101 0.0648195 0.17248 14.375 14.625 25
14.75 0.831185 0.0517496 0.132486 14.625 14.875 3
15.00 0.858084 0.0564705 0.108621 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
