#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45942e-08 1.14277e-10 2.47253e-10 8.625 8.875 28687
9.00 1.38427e-06 1.15971e-05 9.55515e-08 8.875 9.125 50986
9.25 9.66064e-05 1.9739e-05 3.35917e-05 9.125 9.375 245253
9.50 8.36386e-05 1.84822e-05 1.63171e-05 9.375 9.625 962362
9.75 4.78681e-05 1.52849e-05 9.41164e-06 9.625 9.875 2.73718e+06
10.00 6.94007e-05 4.29248e-05 3.06372e-05 9.875 10.125 3.76491e+06
10.25 0.000673578 0.000477197 0.000396095 10.125 10.375 2.68862e+06
10.50 0.00379149 0.00219111 0.00197099 10.375 10.625 1.68523e+06
10.75 0.00779432 0.00469829 0.00408307 10.625 10.875 1.04647e+06
11.00 0.0121575 0.00618662 0.00663445 10.875 11.125 636017
11.25 0.0147389 0.00560558 0.00743092 11.125 11.375 368050
11.50 0.0131268 0.0031975 0.00548731 11.375 11.625 213700
11.75 0.0122734 0.00240588 0.00423587 11.625 11.875 123149
12.00 0.0174865 0.00170036 0.00529364 11.875 12.125 70692
12.25 0.0395975 0.00273011 0.0108107 12.125 12.375 40243
12.50 0.0895589 0.00735512 0.0239516 12.375 12.625 22422
12.75 0.167897 0.0187784 0.0458351 12.625 12.875 12376
13.00 0.26221 0.030638 0.0636813 12.875 13.125 6647
13.25 0.349682 0.0382643 0.0838053 13.125 13.375 3456
13.50 0.425141 0.0555604 0.101603 13.375 13.625 1695
13.75 0.494382 0.068772 0.116529 13.625 13.875 784
14.00 0.598159 0.066646 0.134714 13.875 14.125 318
14.25 0.656074 0.0776259 0.147629 14.125 14.375 122
14.50 0.727881 0.0642497 0.165992 14.375 14.625 26
14.75 0.831128 0.055511 0.132356 14.625 14.875 3
15.00 0.859495 0.0561574 0.109842 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
