#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.46227e-08 -3.60743e-11 2.7024e-10 8.625 8.875 94180
9.00 1.44371e-08 2.23536e-10 -2.03215e-11 8.875 9.125 161320
9.25 8.33385e-05 1.75037e-05 2.21395e-05 9.125 9.375 658516
9.50 9.43604e-05 2.10909e-05 1.87534e-05 9.375 9.625 2.24173e+06
9.75 7.96813e-05 2.13381e-05 1.50041e-05 9.625 9.875 4.4483e+06
10.00 0.000130033 6.16855e-05 4.37333e-05 9.875 10.125 4.14278e+06
10.25 0.000649513 0.000425151 0.000384971 10.125 10.375 2.74685e+06
10.50 0.00287284 0.00181717 0.00176147 10.375 10.625 1.71545e+06
10.75 0.00570421 0.00336621 0.00322977 10.625 10.875 1.03174e+06
11.00 0.00793636 0.00444992 0.00394472 10.875 11.125 571790
11.25 0.00965239 0.00447256 0.00439706 11.125 11.375 311903
11.50 0.0110355 0.00451775 0.00487005 11.375 11.625 169276
11.75 0.0123505 0.00326969 0.00553376 11.625 11.875 90581
12.00 0.013971 0.00278843 0.00555789 11.875 12.125 47089
12.25 0.0188694 0.00352128 0.00680952 12.125 12.375 23819
12.50 0.034554 0.00721827 0.0122584 12.375 12.625 11590
12.75 0.0619024 0.0161428 0.0229949 12.625 12.875 5339
13.00 0.0955018 0.025694 0.0349295 12.875 13.125 2241
13.25 0.152178 0.0401364 0.0574444 13.125 13.375 879
13.50 0.219328 0.0609868 0.0860373 13.375 13.625 292
13.75 0.272916 0.0805772 0.104986 13.625 13.875 76
14.00 0.407965 0.0744635 0.131941 13.875 14.125 13
14.25 0.129526 0.365211 0.0762715 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
