#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42471e-08 2.81277e-11 1.06068e-10 8.625 8.875 277601
9.00 4.27527e-07 1.34549e-07 2.3066e-07 8.875 9.125 444753
9.25 5.60165e-05 1.40513e-05 2.10908e-05 9.125 9.375 1.37054e+06
9.50 0.000103202 2.11846e-05 2.46472e-05 9.375 9.625 3.18152e+06
9.75 9.9063e-05 1.47122e-05 1.5891e-05 9.625 9.875 3.62777e+06
10.00 0.000155963 5.81558e-05 4.85651e-05 9.875 10.125 2.52670e+06
10.25 0.000645549 0.00045184 0.000356368 10.125 10.375 1.40744e+06
10.50 0.00171298 0.0013178 0.00102344 10.375 10.625 717454
10.75 0.00293917 0.00203642 0.00154453 10.625 10.875 347255
11.00 0.00335976 0.00206973 0.00169616 10.875 11.125 162235
11.25 0.00357013 0.00193869 0.0018436 11.125 11.375 70701
11.50 0.00479582 0.00234897 0.0024647 11.375 11.625 28862
11.75 0.00629379 0.00277464 0.00296633 11.625 11.875 11085
12.00 0.00811175 0.0035325 0.00405585 11.875 12.125 3803
12.25 0.0105993 0.00391665 0.00515047 12.125 12.375 1112
12.50 0.0146664 0.0102136 0.00622781 12.375 12.625 277
12.75 0.0319504 0.0111928 0.0164344 12.625 12.875 59
13.00 0.0799098 0.0565581 0.062432 12.875 13.125 5
13.25 0.131194 0.120501 0.0955071 13.125 13.375 1
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
