#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.46718e-08 3.12372e-11 3.55324e-10 8.625 8.875 30530
9.00 1.43588e-08 4.31505e-10 -9.1763e-11 8.875 9.125 54562
9.25 0.000108953 1.95551e-05 2.81112e-05 9.125 9.375 262085
9.50 8.55189e-05 1.61213e-05 1.16491e-05 9.375 9.625 1.07476e+06
9.75 5.14693e-05 1.41629e-05 1.19003e-05 9.625 9.875 2.98883e+06
10.00 7.50601e-05 3.59669e-05 3.18916e-05 9.875 10.125 3.88763e+06
10.25 0.000647018 0.000487776 0.000383 10.125 10.375 2.73762e+06
10.50 0.00364973 0.00217578 0.00192018 10.375 10.625 1.71199e+06
10.75 0.00755131 0.0043896 0.00397771 10.625 10.875 1.06296e+06
11.00 0.0117444 0.00630167 0.00636868 10.875 11.125 639870
11.25 0.0142916 0.00560497 0.00716742 11.125 11.375 368158
11.50 0.0129995 0.00330769 0.00575761 11.375 11.625 211624
11.75 0.0119107 0.00243739 0.00428673 11.625 11.875 121741
12.00 0.0157435 0.00160761 0.00493802 11.875 12.125 69046
12.25 0.034687 0.00294991 0.010004 12.125 12.375 38956
12.50 0.07976 0.00774281 0.0227487 12.375 12.625 21503
12.75 0.147655 0.0182027 0.0417417 12.625 12.875 11719
13.00 0.237811 0.0312554 0.0615374 12.875 13.125 6103
13.25 0.318537 0.0397625 0.0836985 13.125 13.375 3089
13.50 0.39351 0.0545464 0.0981949 13.375 13.625 1494
13.75 0.456515 0.0696367 0.117748 13.625 13.875 667
14.00 0.575199 0.0728581 0.139296 13.875 14.125 251
14.25 0.632745 0.0887778 0.14566 14.125 14.375 87
14.50 0.70682 0.0948337 0.160393 14.375 14.625 13
14.75 0.893668 0.0462385 0.109204 14.625 14.875 2
15.00 0.851969 0.0619721 0.0497627 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
