#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43578e-08 1.84337e-10 2.67084e-11 8.625 8.875 113818
9.00 2.23031e-06 2.24817e-06 4.45736e-07 8.875 9.125 192235
9.25 6.91642e-05 1.79267e-05 1.3933e-05 9.125 9.375 756207
9.50 9.70086e-05 1.95443e-05 1.82883e-05 9.375 9.625 2.45771e+06
9.75 8.56896e-05 1.8481e-05 1.63095e-05 9.625 9.875 4.62893e+06
10.00 0.000145377 6.53738e-05 4.64365e-05 9.875 10.125 4.08602e+06
10.25 0.000667377 0.000446945 0.000395436 10.125 10.375 2.67532e+06
10.50 0.00279655 0.00184697 0.00174697 10.375 10.625 1.66976e+06
10.75 0.00540033 0.00329073 0.0030851 10.625 10.875 989121
11.00 0.00724037 0.00420219 0.00357325 10.875 11.125 541091
11.25 0.00876495 0.00424434 0.00398894 11.125 11.375 291910
11.50 0.0102739 0.00432026 0.00446789 11.375 11.625 155798
11.75 0.0121327 0.00352097 0.00535553 11.625 11.875 81757
12.00 0.0137435 0.00336909 0.00580811 11.875 12.125 41651
12.25 0.0183716 0.00348155 0.00676176 12.125 12.375 20455
12.50 0.0298507 0.00703075 0.0107239 12.375 12.625 9570
12.75 0.0510241 0.0137452 0.018524 12.625 12.875 4212
13.00 0.0827539 0.0250079 0.03138 12.875 13.125 1697
13.25 0.132028 0.0382122 0.0518469 13.125 13.375 597
13.50 0.203215 0.0580328 0.0760096 13.375 13.625 182
13.75 0.254882 0.0798303 0.11973 13.625 13.875 40
14.00 0.349163 0.0589228 0.134331 13.875 14.125 5
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
