#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44902e-08 2.18745e-10 2.02627e-10 8.625 8.875 25886
9.00 1.44465e-08 3.35428e-10 -6.42508e-12 8.875 9.125 46379
9.25 0.000126086 1.70017e-05 2.75205e-05 9.125 9.375 218431
9.50 0.000100354 1.60619e-05 2.47864e-05 9.375 9.625 796793
9.75 4.13655e-05 1.40217e-05 8.00885e-06 9.625 9.875 2.22007e+06
10.00 5.62743e-05 3.35459e-05 2.50564e-05 9.875 10.125 3.43344e+06
10.25 0.000745626 0.000473946 0.000441779 10.125 10.375 2.53945e+06
10.50 0.0041173 0.00212508 0.0021807 10.375 10.625 1.60575e+06
10.75 0.00861332 0.00459898 0.00474008 10.625 10.875 997509
11.00 0.0131966 0.00563168 0.00709955 10.875 11.125 615339
11.25 0.0158986 0.00460035 0.00771435 11.125 11.375 363049
11.50 0.0146697 0.00311204 0.00582423 11.375 11.625 213264
11.75 0.0157668 0.0019355 0.00482874 11.625 11.875 124827
12.00 0.0244909 0.0020726 0.00609149 11.875 12.125 72708
12.25 0.0534307 0.00310281 0.0126957 12.125 12.375 41927
12.50 0.11698 0.00712501 0.0291218 12.375 12.625 23877
12.75 0.209775 0.0156043 0.0508153 12.625 12.875 13632
13.00 0.317902 0.0297234 0.0693405 12.875 13.125 7607
13.25 0.412234 0.0343751 0.0893291 13.125 13.375 4137
13.50 0.504383 0.0485917 0.107987 13.375 13.625 2168
13.75 0.568644 0.0575181 0.120664 13.625 13.875 1077
14.00 0.642983 0.0572798 0.126558 13.875 14.125 512
14.25 0.70205 0.0602835 0.13103 14.125 14.375 218
14.50 0.787887 0.0510518 0.124619 14.375 14.625 54
14.75 0.80762 0.0471107 0.117326 14.625 14.875 22
15.00 0.892011 0.0513812 0.112447 14.875 15.125 1
15.25 0.947629 0.0168297 0.0455637 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
