#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 5.31092e-08 2.84715e-08 1.53437e-08 8.625 8.875 153245
9.00 1.43636e-06 1.42946e-06 6.44351e-07 8.875 9.125 250699
9.25 6.93965e-05 1.69915e-05 1.66262e-05 9.125 9.375 928837
9.50 0.000103944 2.45746e-05 1.88842e-05 9.375 9.625 2.81629e+06
9.75 9.6073e-05 1.95558e-05 1.67743e-05 9.625 9.875 4.82342e+06
10.00 0.000170404 7.48006e-05 5.32732e-05 9.875 10.125 3.93318e+06
10.25 0.000712355 0.000491641 0.000428547 10.125 10.375 2.50254e+06
10.50 0.002705 0.00188899 0.00169325 10.375 10.625 1.54537e+06
10.75 0.00498468 0.0032004 0.00283954 10.625 10.875 883391
11.00 0.00619755 0.00373711 0.00310378 10.875 11.125 473186
11.25 0.00740012 0.00390145 0.00341564 11.125 11.375 248793
11.50 0.00892819 0.00415939 0.00416408 11.375 11.625 127925
11.75 0.0109669 0.00390889 0.00490659 11.625 11.875 64454
12.00 0.0130027 0.0037035 0.00557158 11.875 12.125 31336
12.25 0.017271 0.00385069 0.00672153 12.125 12.375 14311
12.50 0.0252682 0.00727795 0.00931719 12.375 12.625 6257
12.75 0.0361431 0.0119812 0.0136162 12.625 12.875 2457
13.00 0.0700284 0.0255223 0.0282022 12.875 13.125 874
13.25 0.0988599 0.0359181 0.0372479 13.125 13.375 273
13.50 0.133069 0.0606074 0.0678337 13.375 13.625 64
13.75 0.252449 0.0810665 0.0873238 13.625 13.875 6
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
