#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43781e-08 2.88516e-10 8.63274e-11 8.625 8.875 26237
9.00 1.45236e-08 2.83795e-10 5.00817e-11 8.875 9.125 46416
9.25 0.000133152 1.91025e-05 3.68219e-05 9.125 9.375 216571
9.50 0.000100766 1.68262e-05 2.72889e-05 9.375 9.625 781682
9.75 4.26535e-05 1.44566e-05 8.58923e-06 9.625 9.875 2.16946e+06
10.00 5.55011e-05 3.43212e-05 2.37236e-05 9.875 10.125 3.37989e+06
10.25 0.000762904 0.000478213 0.000452786 10.125 10.375 2.51558e+06
10.50 0.00416382 0.00212758 0.00222915 10.375 10.625 1.59327e+06
10.75 0.00869082 0.00465248 0.00478404 10.625 10.875 990591
11.00 0.013457 0.00564403 0.00724925 10.875 11.125 611142
11.25 0.0161759 0.00428119 0.00786862 11.125 11.375 362110
11.50 0.0151269 0.00310468 0.0059318 11.375 11.625 212968
11.75 0.0164076 0.00195867 0.00503841 11.625 11.875 124808
12.00 0.0256985 0.00209179 0.00625077 11.875 12.125 72780
12.25 0.0557402 0.00330426 0.0129279 12.125 12.375 42039
12.50 0.119754 0.00741538 0.0294232 12.375 12.625 24120
12.75 0.21651 0.0141222 0.0513581 12.625 12.875 13733
13.00 0.32364 0.0298676 0.0698745 12.875 13.125 7705
13.25 0.420337 0.0363787 0.0892523 13.125 13.375 4194
13.50 0.510498 0.04583 0.110329 13.375 13.625 2215
13.75 0.583668 0.0553423 0.12251 13.625 13.875 1129
14.00 0.654632 0.0531095 0.122961 13.875 14.125 521
14.25 0.712039 0.0584365 0.128879 14.125 14.375 234
14.50 0.781814 0.0478334 0.122237 14.375 14.625 61
14.75 0.789006 0.050479 0.108626 14.625 14.875 25
15.00 0.830658 0.0500595 0.175348 14.875 15.125 2
15.25 0.94779 0.017881 0.0452762 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
