#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47308e-08 -1.04539e-11 3.93044e-10 8.625 8.875 28510
9.00 1.46881e-08 1.31496e-10 1.81704e-10 8.875 9.125 49861
9.25 0.000120104 2.3389e-05 2.78614e-05 9.125 9.375 239773
9.50 8.57934e-05 1.65398e-05 1.69729e-05 9.375 9.625 918462
9.75 4.65196e-05 1.4829e-05 8.85577e-06 9.625 9.875 2.61338e+06
10.00 6.57697e-05 4.23037e-05 3.0851e-05 9.875 10.125 3.69922e+06
10.25 0.000668099 0.000483014 0.000387294 10.125 10.375 2.65953e+06
10.50 0.00388805 0.00206483 0.00201694 10.375 10.625 1.6697e+06
10.75 0.00794807 0.00455226 0.00421191 10.625 10.875 1.03691e+06
11.00 0.0123836 0.00608385 0.0067112 10.875 11.125 633168
11.25 0.0149322 0.0055432 0.00741083 11.125 11.375 367485
11.50 0.0132369 0.00327128 0.0054087 11.375 11.625 214047
11.75 0.0127563 0.00233621 0.0042858 11.625 11.875 123729
12.00 0.0186103 0.00196961 0.00532822 11.875 12.125 71327
12.25 0.0426363 0.00255697 0.0112073 12.125 12.375 40762
12.50 0.0958677 0.00763141 0.0251906 12.375 12.625 22706
12.75 0.176652 0.0183916 0.047333 12.625 12.875 12695
13.00 0.276097 0.0302662 0.0659836 12.875 13.125 6895
13.25 0.365593 0.0361089 0.0856493 13.125 13.375 3565
13.50 0.445348 0.0551027 0.101903 13.375 13.625 1809
13.75 0.512536 0.0642766 0.11673 13.625 13.875 866
14.00 0.602414 0.0658892 0.131664 13.875 14.125 361
14.25 0.678712 0.0710072 0.154991 14.125 14.375 136
14.50 0.739406 0.0668651 0.149099 14.375 14.625 34
14.75 0.811696 0.048354 0.129099 14.625 14.875 5
15.00 0.882892 0.0450691 0.116234 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
