#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42162e-08 1.3257e-10 1.43348e-10 8.625 8.875 55302
9.00 1.42885e-08 1.86324e-10 1.12798e-10 8.875 9.125 71337
9.25 1.06679e-06 1.43058e-06 1.01496e-06 9.125 9.375 144822
9.50 2.57522e-05 8.88545e-06 6.3211e-06 9.375 9.625 210364
9.75 4.0844e-05 3.20215e-06 6.30989e-06 9.625 9.875 154934
10.00 4.01597e-05 9.89394e-06 5.72743e-06 9.875 10.125 63312
10.25 0.000187123 2.65684e-05 5.94092e-05 10.125 10.375 20287
10.50 0.000103803 8.69055e-05 3.72817e-05 10.375 10.625 5773
10.75 0.000113841 0.000222665 0.000100622 10.625 10.875 1401
11.00 0.000289147 0.000394537 0.000171044 10.875 11.125 272
11.25 0.000199611 0.000636947 0.000199594 11.125 11.375 50
11.50 0 3.97364e-08 0 11.375 11.625 3
11.75 0 5.96046e-08 0 11.625 11.875 1
12.00 0 0 0 11.875 12.125 0
12.25 0 0 0 12.125 12.375 0
12.50 0 0 0 12.375 12.625 0
12.75 0 0 0 12.625 12.875 0
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
