#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43589e-08 3.45771e-10 1.57163e-11 8.625 8.875 37924
9.00 1.49233e-08 -1.21546e-10 4.24417e-10 8.875 9.125 59827
9.25 0.000170095 2.1123e-05 4.29635e-05 9.125 9.375 247754
9.50 0.000119127 1.63341e-05 2.84374e-05 9.375 9.625 764781
9.75 4.33003e-05 1.43062e-05 1.02582e-05 9.625 9.875 1.98678e+06
10.00 4.78829e-05 3.25058e-05 2.29877e-05 9.875 10.125 3.10978e+06
10.25 0.000826454 0.000408523 0.000503858 10.125 10.375 2.3885e+06
10.50 0.00436363 0.00194435 0.00239892 10.375 10.625 1.52719e+06
10.75 0.00946405 0.00429967 0.00537645 10.625 10.875 950463
11.00 0.015065 0.00547222 0.0082622 10.875 11.125 588499
11.25 0.0187679 0.00393556 0.00901529 11.125 11.375 353490
11.50 0.0188011 0.00269526 0.00680782 11.375 11.625 209689
11.75 0.0214227 0.00202515 0.00628004 11.625 11.875 124088
12.00 0.033988 0.00268513 0.00743668 11.875 12.125 72647
12.25 0.0676115 0.00350267 0.0140115 12.125 12.375 42337
12.50 0.135118 0.00787824 0.0292236 12.375 12.625 24709
12.75 0.240783 0.0151975 0.0515597 12.625 12.875 14378
13.00 0.358009 0.0253838 0.0745288 12.875 13.125 8033
13.25 0.458945 0.0338301 0.0895566 13.125 13.375 4572
13.50 0.554254 0.0410441 0.111331 13.375 13.625 2409
13.75 0.631142 0.0488961 0.116479 13.625 13.875 1287
14.00 0.698935 0.0469876 0.116616 13.875 14.125 635
14.25 0.745526 0.0505485 0.113194 14.125 14.375 314
14.50 0.791953 0.0441831 0.101716 14.375 14.625 118
14.75 0.849298 0.042147 0.0941543 14.625 14.875 42
15.00 0.788058 0.0555534 0.155021 14.875 15.125 6
15.25 0.943421 0.0195931 0.0624427 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
