#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45742e-08 7.8578e-11 2.41061e-10 8.625 8.875 44754
9.00 1.43011e-08 9.13088e-08 -1.8453e-10 8.875 9.125 80106
9.25 9.08325e-05 2.08056e-05 2.45495e-05 9.125 9.375 374826
9.50 9.22134e-05 1.58398e-05 1.83777e-05 9.375 9.625 1.48071e+06
9.75 6.28215e-05 1.56843e-05 1.40214e-05 9.625 9.875 3.59042e+06
10.00 8.592e-05 4.54046e-05 3.47812e-05 9.875 10.125 4.1079e+06
10.25 0.000635465 0.000466842 0.000381074 10.125 10.375 2.8203e+06
10.50 0.00335621 0.00194667 0.00190474 10.375 10.625 1.75619e+06
10.75 0.00678468 0.00405737 0.00366288 10.625 10.875 1.08758e+06
11.00 0.0102721 0.006021 0.00528438 10.875 11.125 633725
11.25 0.0127473 0.00552298 0.00614936 11.125 11.375 357841
11.50 0.0128629 0.00408611 0.00565536 11.375 11.625 202734
11.75 0.0120777 0.00252405 0.00478438 11.625 11.875 113450
12.00 0.0137443 0.00141935 0.00475592 11.875 12.125 63218
12.25 0.0257682 0.00300821 0.00829208 12.125 12.375 34207
12.50 0.0562945 0.00750383 0.0174858 12.375 12.625 18377
12.75 0.107303 0.0180892 0.0347455 12.625 12.875 9431
13.00 0.169345 0.0292285 0.0538209 12.875 13.125 4677
13.25 0.243943 0.045205 0.0696639 13.125 13.375 2192
13.50 0.303261 0.0598763 0.0866949 13.375 13.625 922
13.75 0.393788 0.0728337 0.118349 13.625 13.875 361
14.00 0.511256 0.0847416 0.148052 13.875 14.125 125
14.25 0.597812 0.0930445 0.178609 14.125 14.375 20
14.50 0.613029 0.165641 0.211987 14.375 14.625 2
14.75 0.479802 0.347395 0.233965 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
