#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44241e-08 2.41078e-11 1.42877e-10 8.625 8.875 168122
9.00 3.33866e-06 3.68318e-07 1.95402e-06 8.875 9.125 274210
9.25 7.78427e-05 2.08543e-05 2.30077e-05 9.125 9.375 993183
9.50 0.000108201 2.31751e-05 2.16676e-05 9.375 9.625 2.94924e+06
9.75 9.74938e-05 2.03531e-05 1.61967e-05 9.625 9.875 4.84844e+06
10.00 0.000176812 7.35697e-05 5.70985e-05 9.875 10.125 3.8518e+06
10.25 0.000719724 0.000513099 0.000429502 10.125 10.375 2.4177e+06
10.50 0.00266865 0.00194758 0.00165502 10.375 10.625 1.47661e+06
10.75 0.00475124 0.00315153 0.00271754 10.625 10.875 829779
11.00 0.00576454 0.00346698 0.0029001 10.875 11.125 440681
11.25 0.00684165 0.00388847 0.00325327 11.125 11.375 228868
11.50 0.00835967 0.00405589 0.00393528 11.375 11.625 115449
11.75 0.0103226 0.00408109 0.00461281 11.625 11.875 56892
12.00 0.0125566 0.00344684 0.00527486 11.875 12.125 27088
12.25 0.0160547 0.00418253 0.00630223 12.125 12.375 11943
12.50 0.0227253 0.00673559 0.00854803 12.375 12.625 5022
12.75 0.032944 0.0114173 0.0122698 12.625 12.875 1895
13.00 0.064077 0.0243625 0.0250728 12.875 13.125 619
13.25 0.0970518 0.0455435 0.0331221 13.125 13.375 171
13.50 0.114012 0.0506938 0.0593235 13.375 13.625 36
13.75 0.62693 0.1283 0.236619 13.625 13.875 2
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
