#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42956e-08 7.691e-11 9.58629e-11 8.625 8.875 216998
9.00 6.64817e-07 6.29213e-08 5.45972e-07 8.875 9.125 347334
9.25 7.05177e-05 1.96669e-05 1.8037e-05 9.125 9.375 1.19042e+06
9.50 0.000110449 2.22146e-05 2.29806e-05 9.375 9.625 3.34693e+06
9.75 0.000103126 1.85154e-05 1.77779e-05 9.625 9.875 4.56363e+06
10.00 0.000174921 6.77447e-05 5.52701e-05 9.875 10.125 3.41181e+06
10.25 0.000748456 0.000571976 0.000441829 10.125 10.375 2.01602e+06
10.50 0.0023684 0.00184388 0.00142877 10.375 10.625 1.13921e+06
10.75 0.00391432 0.0027748 0.00223611 10.625 10.875 593868
11.00 0.00448721 0.00274231 0.00222577 10.875 11.125 301215
11.25 0.0050079 0.00296604 0.00248003 11.125 11.375 145725
11.50 0.00637853 0.00336916 0.00313213 11.375 11.625 67588
11.75 0.00803198 0.00336093 0.00383569 11.625 11.875 30245
12.00 0.0102682 0.00392545 0.0045611 11.875 12.125 12581
12.25 0.0128762 0.00400317 0.00545811 12.125 12.375 4825
12.50 0.0189091 0.00687335 0.00732314 12.375 12.625 1607
12.75 0.0260786 0.0129887 0.0110034 12.625 12.875 463
13.00 0.0474969 0.022134 0.0207452 12.875 13.125 117
13.25 0.133414 0.0315322 0.0707854 13.125 13.375 22
13.50 0.00562447 0.00162268 0.00557077 13.375 13.625 1
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
