#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.17097e-05 1.32488e-06 1.37093e-06 8.625 8.875 28116
9.00 5.35195e-08 2.58091e-08 2.4707e-08 8.875 9.125 49593
9.25 0.000122866 1.62209e-05 1.7673e-05 9.125 9.375 235033
9.50 8.85026e-05 1.87439e-05 1.77806e-05 9.375 9.625 889814
9.75 4.58719e-05 1.38151e-05 8.98648e-06 9.625 9.875 2.52298e+06
10.00 6.57732e-05 3.94191e-05 3.14362e-05 9.875 10.125 3.64781e+06
10.25 0.000680584 0.000496281 0.000391812 10.125 10.375 2.63617e+06
10.50 0.0039749 0.00207186 0.00205201 10.375 10.625 1.65777e+06
10.75 0.00811743 0.00438163 0.00434822 10.625 10.875 1.02951e+06
11.00 0.0125298 0.00594509 0.00673449 10.875 11.125 630430
11.25 0.0150912 0.00547694 0.00743088 11.125 11.375 366667
11.50 0.0134399 0.00302911 0.00537118 11.375 11.625 214290
11.75 0.0133054 0.00221187 0.00428051 11.625 11.875 123926
12.00 0.0195205 0.00209981 0.00542231 11.875 12.125 71713
12.25 0.044412 0.00224772 0.0115743 12.125 12.375 41110
12.50 0.100616 0.00776007 0.0256109 12.375 12.625 23028
12.75 0.183984 0.0179261 0.0481087 12.625 12.875 12855
13.00 0.283955 0.03169 0.0655256 12.875 13.125 7070
13.25 0.376415 0.0355372 0.0845614 13.125 13.375 3680
13.50 0.456998 0.0525205 0.100341 13.375 13.625 1880
13.75 0.527434 0.063033 0.114461 13.625 13.875 924
14.00 0.609643 0.0659994 0.131739 13.875 14.125 385
14.25 0.684686 0.067315 0.139974 14.125 14.375 159
14.50 0.763735 0.0549385 0.137155 14.375 14.625 30
14.75 0.731509 0.0899929 0.153329 14.625 14.875 9
15.00 0.887739 0.04913 0.116529 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
