#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44273e-08 1.43615e-10 8.0651e-11 8.625 8.875 84251
9.00 1.4446e-08 2.09119e-10 -7.77511e-12 8.875 9.125 145649
9.25 8.73003e-05 1.8206e-05 2.22716e-05 9.125 9.375 606401
9.50 8.77246e-05 1.61012e-05 1.81007e-05 9.375 9.625 2.11671e+06
9.75 7.76273e-05 2.08158e-05 1.5218e-05 9.625 9.875 4.32913e+06
10.00 0.000121908 5.96365e-05 4.05441e-05 9.875 10.125 4.16554e+06
10.25 0.000640267 0.000409773 0.000385414 10.125 10.375 2.77764e+06
10.50 0.00293805 0.00182136 0.00178878 10.375 10.625 1.73355e+06
10.75 0.00585552 0.00341913 0.00329668 10.625 10.875 1.05069e+06
11.00 0.00829162 0.00473526 0.00417684 10.875 11.125 586414
11.25 0.0101737 0.0049652 0.00471012 11.125 11.375 321346
11.50 0.0114368 0.00456249 0.00498497 11.375 11.625 176061
11.75 0.0125197 0.00330143 0.00555443 11.625 11.875 95024
12.00 0.0139374 0.00266504 0.00538333 11.875 12.125 50153
12.25 0.0192725 0.00335023 0.00674251 12.125 12.375 25673
12.50 0.0363688 0.0076716 0.0128596 12.375 12.625 12777
12.75 0.0668711 0.0155642 0.0241412 12.625 12.875 5955
13.00 0.106956 0.0252485 0.0393898 12.875 13.125 2578
13.25 0.148886 0.0433673 0.0494552 13.125 13.375 1054
13.50 0.228845 0.0586469 0.0833355 13.375 13.625 369
13.75 0.326144 0.0814725 0.124488 13.625 13.875 110
14.00 0.432679 0.105298 0.14083 13.875 14.125 16
14.25 0.339581 0.173396 0.0574416 14.125 14.375 3
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
