#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.46661e-08 2.30367e-11 3.76966e-10 8.625 8.875 28461
9.00 1.49207e-08 -9.65628e-11 4.26587e-10 8.875 9.125 48764
9.25 0.000163054 1.35468e-05 3.61032e-05 9.125 9.375 219598
9.50 0.000101042 1.93415e-05 2.61514e-05 9.375 9.625 757390
9.75 4.22057e-05 1.34221e-05 9.18738e-06 9.625 9.875 2.05943e+06
10.00 5.37247e-05 3.40299e-05 2.52741e-05 9.875 10.125 3.23181e+06
10.25 0.000801177 0.000438526 0.000478445 10.125 10.375 2.44952e+06
10.50 0.00429095 0.00206414 0.0023367 10.375 10.625 1.55975e+06
10.75 0.00903481 0.00458421 0.00507105 10.625 10.875 970124
11.00 0.0141397 0.00573272 0.00754697 10.875 11.125 600185
11.25 0.0173147 0.00419891 0.00843808 11.125 11.375 357860
11.50 0.0166543 0.00289856 0.0060984 11.375 11.625 211479
11.75 0.0185539 0.00200349 0.00559626 11.625 11.875 124736
12.00 0.0297361 0.00230029 0.00693175 11.875 12.125 72741
12.25 0.0617077 0.00365514 0.013674 12.125 12.375 42240
12.50 0.127427 0.00791502 0.0294564 12.375 12.625 24439
12.75 0.229394 0.0147136 0.05213 12.625 12.875 14115
13.00 0.342277 0.026651 0.0731561 12.875 13.125 7902
13.25 0.439326 0.0337494 0.0882832 13.125 13.375 4381
13.50 0.536017 0.0440009 0.112018 13.375 13.625 2350
13.75 0.614271 0.0525182 0.119109 13.625 13.875 1220
14.00 0.671581 0.0505967 0.120324 13.875 14.125 577
14.25 0.736076 0.0544667 0.118709 14.125 14.375 277
14.50 0.761987 0.050314 0.113727 14.375 14.625 86
14.75 0.828 0.0478891 0.0913487 14.625 14.875 33
15.00 0.852179 0.0361602 0.151572 14.875 15.125 3
15.25 0.946293 0.0197226 0.0414501 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
