#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42493e-08 4.70823e-10 -5.53912e-11 8.625 8.875 30130
9.00 2.48143e-06 5.61648e-07 2.16928e-07 8.875 9.125 54344
9.25 0.000101587 1.59293e-05 2.87281e-05 9.125 9.375 259373
9.50 8.58879e-05 1.34742e-05 1.08148e-05 9.375 9.625 1.06029e+06
9.75 5.05958e-05 1.42692e-05 1.19654e-05 9.625 9.875 2.95903e+06
10.00 7.33167e-05 3.87172e-05 3.12224e-05 9.875 10.125 3.87434e+06
10.25 0.000651168 0.000492995 0.000383869 10.125 10.375 2.73205e+06
10.50 0.00367207 0.00216889 0.00192902 10.375 10.625 1.7091e+06
10.75 0.00758295 0.00440554 0.00399615 10.625 10.875 1.06141e+06
11.00 0.0117884 0.00633122 0.00641193 10.875 11.125 639531
11.25 0.0143307 0.00564998 0.00717435 11.125 11.375 368188
11.50 0.0129986 0.00324472 0.0057212 11.375 11.625 212119
11.75 0.0119549 0.00238653 0.00430516 11.625 11.875 121903
12.00 0.0159725 0.00160373 0.00501357 11.875 12.125 69232
12.25 0.0353344 0.00305481 0.0100622 12.125 12.375 39097
12.50 0.0803595 0.00798888 0.0224845 12.375 12.625 21640
12.75 0.150418 0.0177925 0.0425521 12.625 12.875 11791
13.00 0.239645 0.0317089 0.0610659 12.875 13.125 6175
13.25 0.323247 0.0395823 0.0853042 13.125 13.375 3127
13.50 0.395126 0.0569434 0.0969128 13.375 13.625 1521
13.75 0.463269 0.0687813 0.120157 13.625 13.875 688
14.00 0.581146 0.0743054 0.13709 13.875 14.125 256
14.25 0.618565 0.0850002 0.140307 14.125 14.375 89
14.50 0.744771 0.0663885 0.178193 14.375 14.625 16
14.75 0.893643 0.0462983 0.104251 14.625 14.875 2
15.00 0.851911 0.0627753 0.049742 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
