#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.75807e-06 5.18139e-07 4.72746e-07 8.625 8.875 29156
9.00 1.84185e-06 1.44533e-05 1.67135e-07 8.875 9.125 52415
9.25 0.000107706 2.03694e-05 3.18923e-05 9.125 9.375 249255
9.50 8.70329e-05 1.34892e-05 1.48553e-05 9.375 9.625 994427
9.75 4.77236e-05 1.53115e-05 1.0434e-05 9.625 9.875 2.81761e+06
10.00 6.98794e-05 4.08791e-05 2.87788e-05 9.875 10.125 3.80586e+06
10.25 0.000662236 0.000495403 0.000392853 10.125 10.375 2.70546e+06
10.50 0.00376515 0.00217516 0.00194671 10.375 10.625 1.69414e+06
10.75 0.00772037 0.00458562 0.00407532 10.625 10.875 1.05232e+06
11.00 0.0120083 0.00633029 0.00654412 10.875 11.125 637548
11.25 0.0146399 0.00559167 0.00736204 11.125 11.375 368144
11.50 0.0130603 0.00325137 0.00557121 11.375 11.625 213100
11.75 0.0121502 0.00237673 0.00427151 11.625 11.875 122990
12.00 0.0168427 0.00164771 0.00522958 11.875 12.125 70154
12.25 0.0379694 0.00283407 0.0106925 12.125 12.375 39873
12.50 0.0859524 0.0071599 0.0233287 12.375 12.625 22192
12.75 0.162391 0.0185069 0.044659 12.625 12.875 12160
13.00 0.25168 0.0305717 0.0621406 12.875 13.125 6495
13.25 0.340284 0.0373147 0.08442 13.125 13.375 3332
13.50 0.417353 0.0572424 0.0999723 13.375 13.625 1611
13.75 0.482802 0.0699638 0.118668 13.625 13.875 751
14.00 0.587048 0.0679717 0.137975 13.875 14.125 302
14.25 0.647487 0.0812962 0.141533 14.125 14.375 109
14.50 0.727649 0.0684174 0.169723 14.375 14.625 21
14.75 0.821788 0.0550693 0.152637 14.625 14.875 4
15.00 0.852892 0.0621865 0.0484962 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
