#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44557e-08 1.68063e-10 1.49143e-10 8.625 8.875 53553
9.00 1.46935e-08 1.69385e-11 1.96984e-10 8.875 9.125 95012
9.25 9.64901e-05 2.15892e-05 2.11245e-05 9.125 9.375 431950
9.50 8.9295e-05 1.79861e-05 1.63845e-05 9.375 9.625 1.65351e+06
9.75 6.5938e-05 1.39597e-05 1.31404e-05 9.625 9.875 3.80864e+06
10.00 9.46514e-05 4.83316e-05 3.68061e-05 9.875 10.125 4.15716e+06
10.25 0.000630798 0.000445537 0.000377602 10.125 10.375 2.82711e+06
10.50 0.00321285 0.00186489 0.00186879 10.375 10.625 1.76141e+06
10.75 0.00650433 0.00380685 0.0035798 10.625 10.875 1.0864e+06
11.00 0.00973803 0.00596503 0.00499196 10.875 11.125 625082
11.25 0.0120508 0.00546479 0.00578583 11.125 11.375 350808
11.50 0.0125871 0.00448164 0.00564184 11.375 11.625 196648
11.75 0.0124222 0.00277858 0.00507846 11.625 11.875 109204
12.00 0.0136186 0.00164726 0.00490822 11.875 12.125 59919
12.25 0.0236179 0.00284372 0.00779657 12.125 12.375 32192
12.50 0.0486865 0.00686143 0.0156701 12.375 12.625 16788
12.75 0.0931894 0.0171101 0.0307926 12.625 12.875 8481
13.00 0.151214 0.0282989 0.0494467 12.875 13.125 4093
13.25 0.213132 0.0411153 0.0660878 13.125 13.375 1840
13.50 0.27664 0.0598336 0.0888503 13.375 13.625 744
13.75 0.383748 0.0802537 0.124855 13.625 13.875 270
14.00 0.458284 0.0831274 0.151355 13.875 14.125 77
14.25 0.603682 0.110301 0.133225 14.125 14.375 14
14.50 0 0 0 14.375 14.625 0
14.75 0.354969 0.331297 0.239461 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
