#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.4249e-08 4.07074e-10 -7.60627e-11 8.625 8.875 42316
9.00 1.46207e-08 1.36116e-10 1.24381e-10 8.875 9.125 76194
9.25 9.27118e-05 2.17344e-05 2.63486e-05 9.125 9.375 357641
9.50 8.60235e-05 1.61135e-05 1.43692e-05 9.375 9.625 1.42954e+06
9.75 6.35413e-05 1.68146e-05 1.36067e-05 9.625 9.875 3.52051e+06
10.00 8.15603e-05 4.42513e-05 3.38846e-05 9.875 10.125 4.08864e+06
10.25 0.000643248 0.000474905 0.000385911 10.125 10.375 2.81475e+06
10.50 0.00337765 0.00197098 0.00190788 10.375 10.625 1.7536e+06
10.75 0.00685673 0.00412635 0.00366984 10.625 10.875 1.08607e+06
11.00 0.0104908 0.00603429 0.00543395 10.875 11.125 635682
11.25 0.0129546 0.0055433 0.0062495 11.125 11.375 359975
11.50 0.0129262 0.0039808 0.00568029 11.375 11.625 204361
11.75 0.0120323 0.00244003 0.00469841 11.625 11.875 114701
12.00 0.0137151 0.00139787 0.00464253 11.875 12.125 64059
12.25 0.0267063 0.00295555 0.00852516 12.125 12.375 34883
12.50 0.058732 0.00750456 0.017855 12.375 12.625 18848
12.75 0.113239 0.0181255 0.0362761 12.625 12.875 9721
13.00 0.175197 0.0311126 0.0537458 12.875 13.125 4840
13.25 0.251593 0.0453565 0.0705124 13.125 13.375 2278
13.50 0.315152 0.0565845 0.091122 13.375 13.625 988
13.75 0.398917 0.0702426 0.11919 13.625 13.875 400
14.00 0.512912 0.0890547 0.152986 13.875 14.125 136
14.25 0.639428 0.08495 0.186541 14.125 14.375 25
14.50 0.615311 0.163961 0.20763 14.375 14.625 2
14.75 0.622184 0.213199 0.351372 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
