#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45776e-08 2.70843e-10 7.0707e-11 8.625 8.875 49736
9.00 1.46752e-08 2.32756e-10 4.29194e-11 8.875 9.125 72215
9.25 0.000179886 2.77957e-05 4.38427e-05 9.125 9.375 276867
9.50 0.000114973 1.79876e-05 3.2141e-05 9.375 9.625 781122
9.75 4.12446e-05 1.32902e-05 1.02216e-05 9.625 9.875 1.94876e+06
10.00 4.69182e-05 3.09573e-05 2.45464e-05 9.875 10.125 3.04069e+06
10.25 0.00083083 0.000419482 0.000506813 10.125 10.375 2.34926e+06
10.50 0.00436982 0.00186276 0.00243035 10.375 10.625 1.50474e+06
10.75 0.0097582 0.00447551 0.00556054 10.625 10.875 936526
11.00 0.0157043 0.00497741 0.00842569 10.875 11.125 579514
11.25 0.0198533 0.00375769 0.009379 11.125 11.375 349660
11.50 0.0204834 0.00268737 0.00755478 11.375 11.625 208168
11.75 0.0238642 0.0018085 0.00673392 11.625 11.875 123454
12.00 0.037247 0.00267819 0.00776413 11.875 12.125 72506
12.25 0.0722425 0.0034555 0.014335 12.125 12.375 42318
12.50 0.140972 0.00764659 0.0295789 12.375 12.625 24839
12.75 0.248542 0.0152968 0.0522523 12.625 12.875 14483
13.00 0.369611 0.0260625 0.075554 12.875 13.125 8189
13.25 0.474196 0.0320081 0.0914777 13.125 13.375 4569
13.50 0.568836 0.0389232 0.111927 13.375 13.625 2507
13.75 0.640593 0.0450541 0.114123 13.625 13.875 1355
14.00 0.703929 0.0471619 0.111071 13.875 14.125 679
14.25 0.758166 0.0480938 0.115869 14.125 14.375 330
14.50 0.790822 0.0458052 0.0988812 14.375 14.625 131
14.75 0.847398 0.0371791 0.0918655 14.625 14.875 57
15.00 0.791417 0.052958 0.155068 14.875 15.125 6
15.25 0.945099 0.0202706 0.0608619 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
