#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42924e-08 -1.85283e-11 1.47648e-10 8.625 8.875 312057
9.00 4.6961e-07 4.10769e-08 7.1934e-08 8.875 9.125 488555
9.25 5.40544e-05 1.43769e-05 2.06238e-05 9.125 9.375 1.36056e+06
9.50 9.4567e-05 2.06638e-05 2.11886e-05 9.375 9.625 2.67657e+06
9.75 9.38851e-05 1.47969e-05 1.38264e-05 9.625 9.875 2.80656e+06
10.00 0.000137206 4.76472e-05 3.92798e-05 9.875 10.125 1.86064e+06
10.25 0.000502598 0.000344364 0.000268287 10.125 10.375 995971
10.50 0.00131293 0.000996081 0.000747602 10.375 10.625 478177
10.75 0.00242381 0.00160774 0.0013068 10.625 10.875 219143
11.00 0.00284244 0.00181898 0.00147442 10.875 11.125 94849
11.25 0.00294243 0.00191104 0.00150729 11.125 11.375 38266
11.50 0.00392671 0.00215105 0.00208303 11.375 11.625 14180
11.75 0.00557007 0.00208973 0.00274078 11.625 11.875 4616
12.00 0.0071966 0.00380843 0.00365252 11.875 12.125 1355
12.25 0.00682063 0.00630589 0.00232583 12.125 12.375 314
12.50 0.0229997 0.00728415 0.0128926 12.375 12.625 68
12.75 0.0320157 0.017973 0.0275914 12.625 12.875 10
13.00 0.000101924 0.000168681 0.000101805 12.875 13.125 1
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
