#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47061e-08 -7.11546e-11 3.87907e-10 8.625 8.875 51936
9.00 1.45479e-08 1.48922e-10 6.76916e-11 8.875 9.125 92456
9.25 9.60262e-05 1.69138e-05 2.32484e-05 9.125 9.375 422182
9.50 8.86977e-05 1.78016e-05 1.52397e-05 9.375 9.625 1.62258e+06
9.75 6.49616e-05 1.36004e-05 1.37382e-05 9.625 9.875 3.77181e+06
10.00 9.27946e-05 4.96767e-05 3.57302e-05 9.875 10.125 4.1501e+06
10.25 0.000629469 0.000446047 0.000377754 10.125 10.375 2.82722e+06
10.50 0.00323138 0.0018715 0.00187083 10.375 10.625 1.76097e+06
10.75 0.00654912 0.00385195 0.00360207 10.625 10.875 1.0872e+06
11.00 0.0098103 0.00602452 0.00502442 10.875 11.125 626844
11.25 0.0121436 0.00552508 0.00585306 11.125 11.375 352294
11.50 0.0126301 0.00443598 0.00558377 11.375 11.625 197654
11.75 0.0123495 0.00271828 0.0050572 11.625 11.875 109968
12.00 0.0135828 0.00168661 0.00481808 11.875 12.125 60648
12.25 0.024098 0.00286405 0.00793749 12.125 12.375 32488
12.50 0.0497756 0.00711067 0.0160427 12.375 12.625 17109
12.75 0.09602 0.0169651 0.0315668 12.625 12.875 8617
13.00 0.154279 0.0288941 0.0508576 12.875 13.125 4215
13.25 0.217645 0.0436991 0.0662258 13.125 13.375 1886
13.50 0.280944 0.0616183 0.0875644 13.375 13.625 781
13.75 0.392527 0.074418 0.129877 13.625 13.875 280
14.00 0.470438 0.0898935 0.145862 13.875 14.125 83
14.25 0.612322 0.106076 0.128404 14.125 14.375 14
14.50 0.517428 0.19677 0.187262 14.375 14.625 1
14.75 0.366265 0.32632 0.244077 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
