#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.41667e-08 2.0251e-10 -5.59641e-11 8.625 8.875 206620
9.00 1.3891e-07 5.93162e-08 3.24144e-08 8.875 9.125 332694
9.25 8.33753e-05 1.75662e-05 2.24498e-05 9.125 9.375 1.14588e+06
9.50 0.000104948 2.12538e-05 2.09408e-05 9.375 9.625 3.27875e+06
9.75 0.000102023 2.01354e-05 1.71798e-05 9.625 9.875 4.69258e+06
10.00 0.000175192 7.24622e-05 5.53746e-05 9.875 10.125 3.53127e+06
10.25 0.000754972 0.000574127 0.000443672 10.125 10.375 2.11943e+06
10.50 0.00249581 0.00190316 0.00152344 10.375 10.625 1.22257e+06
10.75 0.00412913 0.00286716 0.00235312 10.625 10.875 648978
11.00 0.00479404 0.00299808 0.00237269 10.875 11.125 332205
11.25 0.00532045 0.00305522 0.00261674 11.125 11.375 164082
11.50 0.00679304 0.00337096 0.00329465 11.375 11.625 77713
11.75 0.00854373 0.00339493 0.00408826 11.625 11.875 35643
12.00 0.0108168 0.0035275 0.00484129 11.875 12.125 15191
12.25 0.0134735 0.00432261 0.00554247 12.125 12.375 6149
12.50 0.0190968 0.00714028 0.00730128 12.375 12.625 2153
12.75 0.0290795 0.0124874 0.0118995 12.625 12.875 658
13.00 0.0481041 0.0216872 0.0214967 12.875 13.125 193
13.25 0.0666779 0.0320177 0.0309449 13.125 13.375 35
13.50 0.440755 0.0551937 0.232311 13.375 13.625 4
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
