#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.4277e-08 4.29798e-10 -2.97202e-11 8.625 8.875 26072
9.00 1.43954e-08 3.86404e-10 -6.26947e-11 8.875 9.125 46585
9.25 0.000109781 1.90833e-05 2.62508e-05 9.125 9.375 219329
9.50 0.000102701 1.6228e-05 2.44144e-05 9.375 9.625 802851
9.75 4.20133e-05 1.5463e-05 8.5461e-06 9.625 9.875 2.2388e+06
10.00 5.68135e-05 3.3363e-05 2.47939e-05 9.875 10.125 3.45148e+06
10.25 0.000742495 0.000473512 0.000439235 10.125 10.375 2.54697e+06
10.50 0.00410742 0.00212058 0.00216786 10.375 10.625 1.61e+06
10.75 0.00857326 0.00457494 0.00471812 10.625 10.875 1.00026e+06
11.00 0.0131075 0.00572217 0.0070315 10.875 11.125 616723
11.25 0.0158295 0.00469488 0.00769754 11.125 11.375 363331
11.50 0.0145677 0.00309866 0.00576034 11.375 11.625 213406
11.75 0.0155589 0.00192763 0.00472817 11.625 11.875 124825
12.00 0.0240004 0.00212585 0.00604727 11.875 12.125 72659
12.25 0.0525971 0.00300905 0.0126129 12.125 12.375 41880
12.50 0.116006 0.00688025 0.0290642 12.375 12.625 23802
12.75 0.207981 0.0158875 0.0508244 12.625 12.875 13628
13.00 0.315133 0.0301187 0.0694125 12.875 13.125 7547
13.25 0.411613 0.0341597 0.0903898 13.125 13.375 4102
13.50 0.499023 0.0491951 0.106652 13.375 13.625 2143
13.75 0.568751 0.0574523 0.119651 13.625 13.875 1070
14.00 0.639105 0.0570157 0.129003 13.875 14.125 503
14.25 0.697045 0.0643216 0.128003 14.125 14.375 216
14.50 0.77744 0.0531002 0.124108 14.375 14.625 49
14.75 0.807926 0.0472283 0.118004 14.625 14.875 21
15.00 0.892033 0.0514142 0.112703 14.875 15.125 1
15.25 0.947835 0.0168216 0.045467 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
