#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47204e-08 -1.52021e-11 4.16983e-10 8.625 8.875 27445
9.00 1.45147e-08 2.53207e-10 2.14158e-11 8.875 9.125 47315
9.25 0.00017476 1.78824e-05 4.44185e-05 9.125 9.375 216976
9.50 0.000101829 2.07308e-05 2.31877e-05 9.375 9.625 762086
9.75 4.13039e-05 1.33167e-05 9.13275e-06 9.625 9.875 2.09027e+06
10.00 5.65073e-05 3.22384e-05 2.5833e-05 9.875 10.125 3.27826e+06
10.25 0.000789988 0.00044005 0.000472611 10.125 10.375 2.47078e+06
10.50 0.00424882 0.00205214 0.00230228 10.375 10.625 1.57071e+06
10.75 0.00894238 0.00454963 0.00498709 10.625 10.875 976541
11.00 0.0138488 0.00569354 0.00741666 10.875 11.125 603685
11.25 0.0168943 0.00426373 0.0082495 11.125 11.375 359347
11.50 0.0160606 0.00297346 0.00588589 11.375 11.625 211878
11.75 0.0178844 0.00190584 0.00548335 11.625 11.875 124866
12.00 0.0282916 0.00228308 0.00658985 11.875 12.125 72677
12.25 0.0598629 0.00342023 0.0132461 12.125 12.375 42241
12.50 0.12479 0.00779082 0.0290937 12.375 12.625 24352
12.75 0.224745 0.0150171 0.0518574 12.625 12.875 13996
13.00 0.335961 0.0284352 0.0723748 12.875 13.125 7855
13.25 0.432725 0.03588 0.0882645 13.125 13.375 4326
13.50 0.528362 0.0446996 0.110715 13.375 13.625 2330
13.75 0.60788 0.0511248 0.12079 13.625 13.875 1180
14.00 0.661074 0.0515358 0.12054 13.875 14.125 561
14.25 0.732857 0.0549104 0.121045 14.125 14.375 265
14.50 0.761331 0.0509069 0.12393 14.375 14.625 75
14.75 0.820973 0.0449399 0.0967842 14.625 14.875 32
15.00 0.851477 0.0322638 0.156637 14.875 15.125 3
15.25 0.947272 0.0196527 0.0445796 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
