#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45549e-08 3.73867e-10 -1.68763e-11 8.625 8.875 45915
9.00 1.47655e-08 1.78933e-10 9.37677e-11 8.875 9.125 69287
9.25 0.000171972 2.9892e-05 4.31357e-05 9.125 9.375 271441
9.50 0.000112888 1.87657e-05 3.18052e-05 9.375 9.625 776361
9.75 4.04735e-05 1.30994e-05 9.93179e-06 9.625 9.875 1.94406e+06
10.00 4.58426e-05 2.96226e-05 2.35704e-05 9.875 10.125 3.03344e+06
10.25 0.000829436 0.000420948 0.000508518 10.125 10.375 2.34455e+06
10.50 0.00435394 0.00185384 0.00242775 10.375 10.625 1.50204e+06
10.75 0.00978973 0.00450821 0.00557688 10.625 10.875 934761
11.00 0.0157855 0.00491285 0.00844861 10.875 11.125 578429
11.25 0.0199875 0.00370581 0.0094649 11.125 11.375 349152
11.50 0.0206882 0.00269404 0.0076527 11.375 11.625 207951
11.75 0.0241698 0.00185455 0.00679316 11.625 11.875 123313
12.00 0.0376659 0.00252999 0.00786484 11.875 12.125 72453
12.25 0.0727975 0.00344084 0.0142753 12.125 12.375 42300
12.50 0.142486 0.00736387 0.0296797 12.375 12.625 24848
12.75 0.249111 0.0150641 0.0523475 12.625 12.875 14475
13.00 0.371481 0.0254646 0.0760067 12.875 13.125 8204
13.25 0.476332 0.0321897 0.0908154 13.125 13.375 4569
13.50 0.570355 0.0392375 0.11195 13.375 13.625 2512
13.75 0.641597 0.0448633 0.113072 13.625 13.875 1373
14.00 0.704426 0.0475529 0.109568 13.875 14.125 676
14.25 0.758993 0.0480327 0.115119 14.125 14.375 338
14.50 0.789505 0.0479774 0.100421 14.375 14.625 131
14.75 0.84662 0.0363243 0.0902254 14.625 14.875 59
15.00 0.791303 0.0543635 0.155026 14.875 15.125 6
15.25 0.945859 0.0195997 0.057795 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
