#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.41948e-08 2.12214e-10 1.59161e-10 8.625 8.875 30334
9.00 1.43383e-08 1.5705e-10 2.08365e-10 8.875 9.125 38332
9.25 1.93109e-05 2.13096e-06 1.14148e-05 9.125 9.375 75424
9.50 3.3897e-05 1.07264e-05 7.32054e-06 9.375 9.625 101526
9.75 2.55001e-05 3.54159e-06 5.23781e-06 9.625 9.875 67514
10.00 1.67354e-05 5.10827e-06 5.38026e-06 9.875 10.125 25229
10.25 0.000105711 2.73997e-05 2.78054e-05 10.125 10.375 7311
10.50 1.51678e-08 1.28517e-09 1.13342e-09 10.375 10.625 1788
10.75 7.26527e-05 0.000151922 7.26395e-05 10.625 10.875 391
11.00 0.000167709 3.3194e-05 0.000167698 10.875 11.125 62
11.25 0 2.55448e-08 0 11.125 11.375 7
11.50 0 5.96046e-08 0 11.375 11.625 1
11.75 0 0 0 11.625 11.875 0
12.00 0 0 0 11.875 12.125 0
12.25 0 0 0 12.125 12.375 0
12.50 0 0 0 12.375 12.625 0
12.75 0 0 0 12.625 12.875 0
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
