#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.27956e-05 1.00749e-06 1.35505e-06 8.625 8.875 28208
9.00 5.36254e-08 2.66456e-08 2.48346e-08 8.875 9.125 49763
9.25 0.000102691 1.6494e-05 1.33267e-05 9.125 9.375 235952
9.50 8.96265e-05 1.72595e-05 1.85473e-05 9.375 9.625 896489
9.75 4.65048e-05 1.45597e-05 9.09101e-06 9.625 9.875 2.54506e+06
10.00 6.48929e-05 4.05354e-05 3.11768e-05 9.875 10.125 3.66055e+06
10.25 0.000679253 0.000491161 0.000390908 10.125 10.375 2.64187e+06
10.50 0.00394141 0.00206059 0.00204475 10.375 10.625 1.66084e+06
10.75 0.0080629 0.00440326 0.00431141 10.625 10.875 1.03126e+06
11.00 0.0124935 0.00598805 0.00672281 10.875 11.125 631131
11.25 0.0150576 0.00550257 0.00743403 11.125 11.375 366922
11.50 0.0133839 0.00310327 0.00539526 11.375 11.625 214174
11.75 0.0131872 0.00225352 0.00431927 11.625 11.875 123956
12.00 0.019321 0.00212637 0.00533789 11.875 12.125 71612
12.25 0.0439954 0.00214165 0.0115887 12.125 12.375 41040
12.50 0.0994406 0.00776055 0.025617 12.375 12.625 22909
12.75 0.182634 0.0176852 0.0480279 12.625 12.875 12851
13.00 0.282649 0.0312261 0.0660044 12.875 13.125 7012
13.25 0.372238 0.0348335 0.0846852 13.125 13.375 3658
13.50 0.455488 0.05204 0.102824 13.375 13.625 1850
13.75 0.524922 0.0626134 0.113888 13.625 13.875 911
14.00 0.610439 0.0679647 0.131264 13.875 14.125 382
14.25 0.677848 0.0669411 0.144236 14.125 14.375 152
14.50 0.761222 0.0544503 0.142179 14.375 14.625 31
14.75 0.734377 0.0868287 0.132863 14.625 14.875 8
15.00 0.887801 0.0475373 0.116545 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
