#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43431e-08 3.87042e-10 3.68612e-11 8.625 8.875 29106
9.00 1.42993e-08 5.2786e-10 -1.64277e-10 8.875 9.125 49345
9.25 0.000165169 2.21426e-05 3.71581e-05 9.125 9.375 220813
9.50 0.000104254 1.81732e-05 2.73535e-05 9.375 9.625 756186
9.75 4.20606e-05 1.33253e-05 9.19371e-06 9.625 9.875 2.05008e+06
10.00 5.27618e-05 3.27519e-05 2.45435e-05 9.875 10.125 3.21761e+06
10.25 0.000806982 0.000428299 0.000482113 10.125 10.375 2.44285e+06
10.50 0.00430453 0.0020486 0.00235941 10.375 10.625 1.55637e+06
10.75 0.00908272 0.00459028 0.00511601 10.625 10.875 968080
11.00 0.0142109 0.00572883 0.00759792 10.875 11.125 598941
11.25 0.0174603 0.00417497 0.00849049 11.125 11.375 357515
11.50 0.0168286 0.00289753 0.0061259 11.375 11.625 211283
11.75 0.018866 0.00196826 0.00572987 11.625 11.875 124650
12.00 0.0301284 0.0023953 0.00700669 11.875 12.125 72834
12.25 0.0623137 0.00376771 0.013782 12.125 12.375 42215
12.50 0.12803 0.00787187 0.0290811 12.375 12.625 24448
12.75 0.230817 0.0147527 0.0520266 12.625 12.875 14153
13.00 0.344428 0.0256624 0.0737983 12.875 13.125 7901
13.25 0.44214 0.0330164 0.0885315 13.125 13.375 4400
13.50 0.53616 0.0436473 0.111171 13.375 13.625 2362
13.75 0.617202 0.0516099 0.119134 13.625 13.875 1220
14.00 0.676402 0.0501382 0.11834 13.875 14.125 592
14.25 0.737974 0.0550089 0.117407 14.125 14.375 276
14.50 0.770362 0.0462535 0.113981 14.375 14.625 89
14.75 0.828848 0.0488999 0.0941833 14.625 14.875 34
15.00 0.854451 0.0340128 0.146696 14.875 15.125 3
15.25 0.946198 0.0192574 0.0412608 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
