#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45927e-08 1.18962e-10 2.34874e-10 8.625 8.875 39081
9.00 1.45803e-08 1.4102e-10 1.18932e-10 8.875 9.125 70163
9.25 8.12716e-05 2.39037e-05 1.34188e-05 9.125 9.375 335044
9.50 8.10875e-05 1.46457e-05 1.59114e-05 9.375 9.625 1.35610e+06
9.75 6.21368e-05 1.60573e-05 1.38504e-05 9.625 9.875 3.42054e+06
10.00 8.26296e-05 4.47838e-05 3.51577e-05 9.875 10.125 4.05756e+06
10.25 0.000636271 0.000490105 0.000381128 10.125 10.375 2.80492e+06
10.50 0.00344113 0.00202172 0.00192324 10.375 10.625 1.74852e+06
10.75 0.00699328 0.00415206 0.0037188 10.625 10.875 1.08397e+06
11.00 0.0107434 0.00601349 0.00560519 10.875 11.125 637775
11.25 0.0132785 0.00550397 0.00642456 11.125 11.375 362351
11.50 0.0129129 0.0040995 0.00579482 11.375 11.625 206088
11.75 0.0118887 0.00237362 0.0046215 11.625 11.875 116386
12.00 0.0140718 0.00154559 0.00476852 11.875 12.125 65170
12.25 0.0274438 0.00297058 0.00859113 12.125 12.375 35875
12.50 0.0630858 0.00743666 0.0188257 12.375 12.625 19462
12.75 0.119681 0.0183013 0.0371879 12.625 12.875 10080
13.00 0.188229 0.0304183 0.056313 12.875 13.125 5129
13.25 0.264175 0.0461553 0.0754631 13.125 13.375 2458
13.50 0.329099 0.0581803 0.090744 13.375 13.625 1082
13.75 0.403501 0.0720366 0.115449 13.625 13.875 434
14.00 0.530347 0.0762588 0.155866 13.875 14.125 162
14.25 0.615852 0.0904245 0.183291 14.125 14.375 30
14.50 0.678201 0.130185 0.173601 14.375 14.625 4
14.75 0.584572 0.192689 0.211033 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
