#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.46368e-08 5.88818e-11 3.89528e-10 8.625 8.875 26319
9.00 1.49354e-08 -1.87675e-10 4.70456e-10 8.875 9.125 47004
9.25 0.000109713 3.05127e-05 1.95734e-05 9.125 9.375 221772
9.50 0.000104448 1.52137e-05 2.40703e-05 9.375 9.625 815870
9.75 4.3454e-05 1.47443e-05 8.97395e-06 9.625 9.875 2.27965e+06
10.00 5.625e-05 3.40477e-05 2.48161e-05 9.875 10.125 3.48667e+06
10.25 0.000735387 0.000490541 0.000434124 10.125 10.375 2.5626e+06
10.50 0.00407801 0.00212463 0.00214245 10.375 10.625 1.61822e+06
10.75 0.00849226 0.00452098 0.00465458 10.625 10.875 1.00547e+06
11.00 0.0129827 0.00589817 0.00695085 10.875 11.125 619078
11.25 0.0156736 0.00490072 0.0075934 11.125 11.375 363955
11.50 0.0143099 0.00306783 0.0056677 11.375 11.625 213653
11.75 0.0150783 0.0019543 0.00457358 11.625 11.875 124761
12.00 0.0231835 0.00215129 0.00604921 11.875 12.125 72560
12.25 0.0514075 0.00299114 0.0124308 12.125 12.375 41767
12.50 0.113392 0.00713222 0.0279863 12.375 12.625 23684
12.75 0.204844 0.0164025 0.0504746 12.625 12.875 13553
13.00 0.311118 0.0293275 0.068758 12.875 13.125 7450
13.25 0.404663 0.0330127 0.0901704 13.125 13.375 4035
13.50 0.492681 0.0500705 0.106079 13.375 13.625 2094
13.75 0.558966 0.0589952 0.120588 13.625 13.875 1049
14.00 0.635593 0.0559871 0.126431 13.875 14.125 480
14.25 0.687926 0.0647255 0.13039 14.125 14.375 213
14.50 0.767886 0.061958 0.13266 14.375 14.625 51
14.75 0.821962 0.0503375 0.132271 14.625 14.875 16
15.00 0.916646 0.0333462 0.0794761 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
