#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47706e-08 -3.94387e-11 4.45091e-10 8.625 8.875 31738
9.00 1.46894e-08 1.39877e-10 1.82744e-10 8.875 9.125 52839
9.25 0.000168587 2.15379e-05 3.35425e-05 9.125 9.375 229799
9.50 0.000113081 2.0955e-05 2.86206e-05 9.375 9.625 755475
9.75 4.29726e-05 1.34911e-05 9.91495e-06 9.625 9.875 2.0179e+06
10.00 4.99527e-05 3.11109e-05 2.32611e-05 9.875 10.125 3.16475e+06
10.25 0.000815416 0.000406684 0.000497156 10.125 10.375 2.41726e+06
10.50 0.00433056 0.00204644 0.00236932 10.375 10.625 1.54281e+06
10.75 0.00924934 0.00447267 0.00522541 10.625 10.875 960017
11.00 0.014608 0.00563345 0.00785939 10.875 11.125 594105
11.25 0.0179988 0.00418573 0.00872435 11.125 11.375 355656
11.50 0.0177409 0.00279034 0.00644896 11.375 11.625 210599
11.75 0.0199391 0.00200008 0.00604392 11.625 11.875 124451
12.00 0.0319288 0.0025985 0.00738663 11.875 12.125 72792
12.25 0.064657 0.00374188 0.01393 12.125 12.375 42280
12.50 0.131182 0.00779673 0.0292817 12.375 12.625 24572
12.75 0.235384 0.0154248 0.0519941 12.625 12.875 14290
13.00 0.350151 0.0253541 0.0737532 12.875 13.125 7949
13.25 0.448058 0.0347007 0.0877803 13.125 13.375 4496
13.50 0.544566 0.0402898 0.113523 13.375 13.625 2418
13.75 0.626359 0.0487612 0.117819 13.625 13.875 1241
14.00 0.690981 0.0491925 0.11849 13.875 14.125 607
14.25 0.732926 0.0547165 0.115373 14.125 14.375 290
14.50 0.787331 0.0444574 0.106088 14.375 14.625 104
14.75 0.8359 0.0451596 0.103415 14.625 14.875 40
15.00 0.860588 0.0323246 0.140561 14.875 15.125 3
15.25 0.946582 0.0185958 0.0427119 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
