#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44278e-08 3.15556e-10 1.08669e-10 8.625 8.875 28522
9.00 1.45614e-08 2.22357e-10 6.47074e-11 8.875 9.125 50663
9.25 0.000104559 2.93022e-05 2.72781e-05 9.125 9.375 241399
9.50 8.8809e-05 1.57343e-05 1.89817e-05 9.375 9.625 934507
9.75 4.54422e-05 1.68251e-05 8.87069e-06 9.625 9.875 2.66163e+06
10.00 6.64946e-05 4.20737e-05 2.9893e-05 9.875 10.125 3.72539e+06
10.25 0.000670876 0.000482586 0.000389669 10.125 10.375 2.67082e+06
10.50 0.00384367 0.00211931 0.00200418 10.375 10.625 1.6762e+06
10.75 0.00790199 0.0046174 0.00413959 10.625 10.875 1.04045e+06
11.00 0.0122757 0.0060476 0.00667235 10.875 11.125 634268
11.25 0.0148543 0.00559017 0.00739992 11.125 11.375 367765
11.50 0.0132002 0.00321976 0.00545831 11.375 11.625 213928
11.75 0.0125321 0.00236699 0.00429326 11.625 11.875 123593
12.00 0.0181022 0.00189478 0.00530522 11.875 12.125 71028
12.25 0.0414094 0.0026512 0.0111308 12.125 12.375 40570
12.50 0.0930356 0.00762423 0.0246531 12.375 12.625 22572
12.75 0.172751 0.0182163 0.0465379 12.625 12.875 12620
13.00 0.270907 0.0305756 0.0649349 12.875 13.125 6790
13.25 0.361069 0.0361579 0.0854152 13.125 13.375 3535
13.50 0.4363 0.0555577 0.102662 13.375 13.625 1759
13.75 0.505425 0.0680476 0.117282 13.625 13.875 825
14.00 0.597411 0.0630538 0.132643 13.875 14.125 352
14.25 0.676354 0.0718397 0.15108 14.125 14.375 127
14.50 0.747534 0.0592548 0.157325 14.375 14.625 32
14.75 0.832165 0.0623218 0.132347 14.625 14.875 3
15.00 0.882617 0.0436691 0.119788 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
