#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45765e-08 1.40281e-10 2.80563e-10 8.625 8.875 28043
9.00 1.46925e-08 1.21007e-10 2.14849e-10 8.875 9.125 48272
9.25 0.000164461 1.33716e-05 3.97728e-05 9.125 9.375 218496
9.50 0.000103404 2.0203e-05 2.44189e-05 9.375 9.625 758943
9.75 4.01961e-05 1.31481e-05 8.66194e-06 9.625 9.875 2.06882e+06
10.00 5.33887e-05 3.36297e-05 2.49362e-05 9.875 10.125 3.24715e+06
10.25 0.000794993 0.000444804 0.000475906 10.125 10.375 2.45654e+06
10.50 0.00427176 0.00207435 0.00231833 10.375 10.625 1.56336e+06
10.75 0.00899281 0.00457954 0.00503968 10.625 10.875 972254
11.00 0.0140731 0.00571319 0.00752885 10.875 11.125 601421
11.25 0.0171609 0.0042645 0.00837449 11.125 11.375 358297
11.50 0.0164572 0.00292597 0.00603162 11.375 11.625 211616
11.75 0.0183431 0.00197942 0.005583 11.625 11.875 124706
12.00 0.0292087 0.00232778 0.00682409 11.875 12.125 72748
12.25 0.061074 0.00363878 0.0136208 12.125 12.375 42249
12.50 0.126504 0.00785008 0.029433 12.375 12.625 24454
12.75 0.22821 0.0146452 0.052188 12.625 12.875 14046
13.00 0.33994 0.0269578 0.0727046 12.875 13.125 7879
13.25 0.437334 0.0343586 0.0885375 13.125 13.375 4367
13.50 0.534178 0.0445784 0.111682 13.375 13.625 2345
13.75 0.609679 0.0518026 0.119964 13.625 13.875 1205
14.00 0.667206 0.0508226 0.119781 13.875 14.125 572
14.25 0.738986 0.0545294 0.119074 14.125 14.375 275
14.50 0.759876 0.0490466 0.116935 14.375 14.625 84
14.75 0.825768 0.0462289 0.0953654 14.625 14.875 32
15.00 0.851696 0.0365664 0.151424 14.875 15.125 3
15.25 0.946775 0.0200276 0.0416341 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
