#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44838e-08 2.27455e-10 1.63543e-10 8.625 8.875 31708
9.00 3.53577e-06 1.01278e-07 3.40392e-07 8.875 9.125 57345
9.25 7.76461e-05 1.91438e-05 1.91667e-05 9.125 9.375 276372
9.50 7.70349e-05 1.44302e-05 1.09151e-05 9.375 9.625 1.14238e+06
9.75 5.41684e-05 1.50817e-05 1.26549e-05 9.625 9.875 3.10937e+06
10.00 7.82704e-05 3.88148e-05 3.41392e-05 9.875 10.125 3.94001e+06
10.25 0.000641662 0.000484327 0.000388075 10.125 10.375 2.75941e+06
10.50 0.00360532 0.00211557 0.00192399 10.375 10.625 1.72364e+06
10.75 0.00740099 0.0042085 0.003919 10.625 10.875 1.06981e+06
11.00 0.0114804 0.00616805 0.00616138 10.875 11.125 640206
11.25 0.0140044 0.00554094 0.00694531 11.125 11.375 367485
11.50 0.0129872 0.00366188 0.00584613 11.375 11.625 210497
11.75 0.0118008 0.00257032 0.00433 11.625 11.875 120543
12.00 0.0152384 0.00149284 0.00478575 11.875 12.125 68215
12.25 0.0320061 0.00303354 0.0092822 12.125 12.375 38161
12.50 0.075674 0.00730339 0.0219136 12.375 12.625 21035
12.75 0.139061 0.0179436 0.0393569 12.625 12.875 11313
13.00 0.22459 0.0296997 0.0608928 12.875 13.125 5867
13.25 0.302189 0.0422519 0.0790744 13.125 13.375 2914
13.50 0.372272 0.0580096 0.0939106 13.375 13.625 1371
13.75 0.436701 0.0705873 0.11962 13.625 13.875 615
14.00 0.555971 0.0740665 0.14561 13.875 14.125 235
14.25 0.65781 0.0672899 0.163469 14.125 14.375 66
14.50 0.653847 0.0929804 0.164978 14.375 14.625 11
14.75 0.804169 0.0849524 0.155297 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
